着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,15,サザンレインボー,牡3,56,丸山元気,1:12.1,,3.9,3,542(+22),[東] 高柳瑞樹
2,3,6,シルバージャック,牡3,53,藤田菜七,1:12.4,1.3/4,3.1,2,492(-2),[東] 和田正一
3,8,16,ゼンダンロマン,牡3,56,松岡正海,1:13.7,8,77.5,9,452(0),[東] 藤原辰雄
4,1,1,バルドダンサー,牡3,56,原田和真,1:13.8,3/4,14.4,5,460(+4),[東] 和田雄二
5,2,3,クリアミッション,牡3,56,大庭和弥,1:14.0,1.1/4,138.6,12,504(-6),[東] 土田稔
6,4,7,タニセンシロッコ,牡3,56,江田照男,1:14.1,1/2,133.1,11,446(-2),[東] 加藤士津
7,7,14,ゴラッソゴール,牡3,54,菅原明良,1:14.2,1/2,6.8,4,466(-2),[東] 武市康男
8,2,4,レインボービーム,牡3,56,横山和生,1:14.4,1.1/4,304.5,15,470(0),[東] 加藤和宏
9,6,12,ロマンスピネル,牝3,54,柴田善臣,1:14.5,3/4,82.5,10,440(0),[東] 田中剛
10,5,9,パシスタ,牡3,56,宮崎北斗,1:14.7,1.1/4,23.6,6,488(0),[東] 高橋祥泰
11,3,5,トゥーヤング,牝3,51,山田敬士,1:15.1,2,296.1,14,438(+4),[東] 小桧山悟
12,1,2,トミケンリューヤー,牡3,56,横山武史,1:15.2,1/2,31.0,7,498(+2),[東] 水野貴広
13,7,13,ミコキャビンクルー,牝3,52,木幡育也,1:15.3,3/4,163.5,13,454(0),[東] 萱野浩二
14,6,11,シゲルエリス,牡3,56,田中勝春,1:15.5,1.1/4,36.3,8,482(+6),[東] 的場均
15,5,10,エスケイムーン,セ3,56,武士沢友,1:15.8,2,516.9,16,436(-2),[東] 林徹
16,4,8,ロイヤルパープル,牡3,56,マーフィ,1:16.0,3/4,3.1,1,516(+2),[東] 加藤征弘
