着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,3,5,シャインカメリア,牝5,55,横山和生,1:12.4,,7.3,5,478(0),[東] 小野次郎
2,5,10,ハナブショウ,牝4,55,石川裕紀,1:12.4,クビ,29.2,12,448(0),[東] 相沢郁
3,4,8,マリアルージュ,牝4,55,Ｍ．デム,1:12.6,1,5.4,1,462(+4),[東] 畠山吉宏
4,2,3,シアトルトウショウ,牝5,55,津村明秀,1:12.6,クビ,6.9,4,484(-2),[東] 萱野浩二
5,6,12,マリノエクスプレス,牝5,55,武藤雅,1:12.7,3/4,8.4,6,452(+4),[東] 古賀史生
6,1,2,アポロアミ,牝5,55,田辺裕信,1:12.8,クビ,22.9,10,462(-6),[東] 矢野英一
7,5,9,タマモキャペリン,牝4,55,ヒューイ,1:12.9,3/4,6.6,3,458(0),[東] 水野貴広
8,8,15,ヒカリトップメモリ,牝7,55,ミナリク,1:13.0,クビ,20.5,9,472(+12),[東] 池上昌和
9,3,6,ドゥモワゼル,牝6,52,山田敬士,1:13.2,1.1/4,26.8,11,468(+2),[東] 粕谷昌央
10,6,11,レディグレイ,牝4,55,石橋脩,1:13.2,クビ,6.4,2,464(-10),[東] 宗像義忠
11,7,14,ベルポート,牝4,53,藤田菜七,1:13.2,ハナ,20.3,8,448(-6),[東] 大竹正博
12,4,7,サトノアルテミス,牝5,55,柴田善臣,1:13.3,1/2,30.3,13,482(+6),[東] 田中剛
13,2,4,リトルエイト,牝4,55,三浦皇成,1:13.4,3/4,46.1,15,438(-8),[東] 木村哲也
14,8,16,ニシノアマタ,牝4,55,野中悠太,1:13.4,ハナ,39.4,14,454(-14),[東] 根本康広
15,1,1,ハルワタート,牝4,55,横山武史,1:13.7,2,14.9,7,482(+10),[東] 斎藤誠
16,7,13,アポロノワキザシ,牝4,55,西田雄一,1:14.1,2,177.5,16,464(-6),[東] 岩戸孝樹
