着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,4,7,ノーフィアー,牡6,57,江田照男,1:10.6,,19.2,7,498(-4),[東] 佐藤吉勝
2,8,15,イッツクール,牡4,57,柴田善臣,1:10.6,ハナ,25.5,10,478(-2),[西] 武英智
3,1,1,キタノオドリコ,牝4,55,ミナリク,1:11.2,3.1/2,15.3,6,484(-4),[東] 相沢郁
4,5,9,タイセイプレシャス,セ8,57,石川裕紀,1:11.2,クビ,167.2,14,474(+6),[東] 池上昌和
5,6,11,ガンジー,牡9,57,横山和生,1:11.3,クビ,121.0,13,522(+2),[西] 宮本博
6,1,2,テルモードーサ,牝4,55,福永祐一,1:11.3,クビ,4.7,3,522(-4),[西] 高橋康之
7,3,5,ロンドンテソーロ,牡4,57,石橋脩,1:11.5,1.1/2,3.0,1,512(+6),[東] 栗田徹
8,2,4,オーヴァーライト,セ5,57,津村明秀,1:11.5,ハナ,60.2,12,480(+6),[東] 手塚貴久
9,5,10,ベルエスメラルダ,牝6,55,嶋田純次,1:11.6,クビ,177.8,15,438(-8),[西] 村山明
10,3,6,アスタースウィング,牡6,57,勝浦正樹,1:11.6,ハナ,25.3,9,520(0),[西] 中竹和也
11,6,12,アカネサス,牝4,55,池添謙一,1:12.3,4,9.9,4,488(-4),[西] 浅見秀一
12,7,13,ペイシャルアス,牝5,55,武士沢友,1:12.4,クビ,278.4,16,498(-2),[東] 小笠倫弘
13,7,14,アルーアキャロル,セ7,57,内田博幸,1:12.4,クビ,12.1,5,508(+6),[東] 新開幸一
14,4,8,ヒイナヅキ,牝4,55,武藤雅,1:12.5,クビ,26.7,11,454(-2),[東] 林徹
15,8,16,クインズラミントン,牡6,57,Ｍ．デム,1:13.5,6,4.7,2,486(-2),[東] 池上昌和
16,2,3,マラードザレコード,セ6,57,野中悠太,1:13.8,2,23.2,8,462(-14),[西] 鈴木孝志
