着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,7,7,ダイワダグラス,牡4,56,内田博幸,1:51.6,,9.5,4,506(+4),[東] 鹿戸雄一
2,5,5,ヒシイグアス,牡4,56,ミナリク,1:51.6,クビ,3.2,1,498(+10),[東] 堀宣行
3,1,1,アップライトスピン,牝4,54,大野拓弥,1:51.6,ハナ,11.7,7,474(+10),[東] 池上昌和
4,8,9,ギフトオブアート,牝4,54,石橋脩,1:52.0,2.1/2,26.6,8,484(0),[東] 高柳瑞樹
5,8,10,ナムラムツゴロー,牡5,57,松岡正海,1:52.1,3/4,9.6,5,482(-4),[西] 長谷川浩
6,3,3,ユナカイト,牝4,54,Ｍ．デム,1:52.4,1.3/4,5.3,3,480(+4),[東] 木村哲也
7,2,2,ルックスマート,牡5,57,武藤雅,1:52.5,クビ,80.1,10,486(+14),[東] 小島茂之
8,6,6,ジョブックコメン,牝5,55,マーフィ,1:52.5,クビ,3.4,2,426(+2),[東] 小桧山悟
9,7,8,ダノンポピー,牝5,55,横山典弘,1:52.6,3/4,11.1,6,490(+6),[東] 尾関知人
10,4,4,フォークテイル,牝4,54,丸山元気,1:53.1,3,28.8,9,442(0),[東] 中川公成
