着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,7,13,ファイアランス,牡3,56,石橋脩,1:55.9,,1.3,1,490(0),[東] 高橋祥泰
2,8,16,ダルムシュタット,牡3,56,田中勝春,1:57.7,大,11.1,3,474(+6),[東] 栗田徹
3,4,8,シンクロゲイザー,牡3,56,丸田恭介,1:58.0,1.3/4,93.7,9,444(+2),[東] 田村康仁
4,5,9,カラヤン,牡3,53,山田敬士,1:58.0,クビ,144.5,10,484(-2),[東] 小桧山悟
5,1,2,グローサーベア,セ3,56,マーフィ,1:58.1,1/2,4.5,2,472(+2),[東] 矢野英一
6,7,14,ペイシャジャングル,牡3,56,黛弘人,1:58.3,3/4,155.7,12,488(+2),[東] 深山雅史
7,3,6,コスモシャルドネ,牡3,56,丹内祐次,1:58.3,アタマ,18.7,4,518(0),[東] 相沢郁
8,8,15,インセンディオ,牡3,53,藤田菜七,1:58.5,1.1/4,61.0,7,434(+4),[東] 田中清隆
9,2,3,シュプレムラン,牡3,56,津村明秀,1:58.6,3/4,23.1,5,488(+12),[東] 田中博康
10,3,5,ハイテイブルース,牡3,56,吉田豊,1:58.6,アタマ,28.4,6,474(-6),[東] 田島俊明
11,6,11,シュバリエサージュ,牡3,56,石川裕紀,1:59.5,5,63.0,8,474(-4),[東] 小野次郎
12,1,1,コパノアーチャー,牡3,54,木幡育也,1:59.8,1.3/4,352.3,16,498(-4),[東] 青木孝文
13,5,10,クリップルクリーク,牝3,53,野中悠太,2:00.4,3.1/2,156.3,13,430(-2),[東] 黒岩陽一
14,6,12,ホウオウゴースト,牡3,56,横山武史,2:00.5,1/2,281.7,14,430(-4),[東] 斎藤誠
15,2,4,ケイティランボー,牡3,56,内田博幸,2:00.9,2.1/2,145.2,11,456(-6),[東] 清水英克
16,4,7,トーセンマックス,牡3,54,菅原明良,2:01.0,1/2,308.1,15,466(-2),[東] 本間忍
