着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,4,4,オセアグレイト,牡4,56,野中悠太,2:14.4,,7.2,4,488(0),[東] 菊川正達
2,8,12,サトノエルドール,牡4,56,北村宏司,2:14.8,2.1/2,3.2,1,470(0),[東] 国枝栄
3,7,11,ヒシヴィクトリー,牡5,57,木幡巧也,2:14.9,1/2,7.6,5,490(0),[東] 牧光二
4,6,9,ナイママ,牡4,56,柴田大知,2:15.0,1/2,13.8,7,480(+2),[東] 武藤善則
5,2,2,シルヴァーソニック,牡4,56,田辺裕信,2:15.0,ハナ,4.4,2,440(-8),[西] 池江泰寿
6,5,7,ゴールドギア,牡5,57,ミナリク,2:15.0,クビ,33.0,10,484(+8),[東] 伊藤圭三
7,3,3,ホウオウドリーム,牡6,57,吉田豊,2:15.2,1,86.7,11,522(+14),[西] 矢作芳人
8,4,5,テンクウ,牡5,57,丸田恭介,2:15.2,アタマ,339.7,13,460(+2),[東] 奥村武
9,7,10,ジャコマル,牡6,57,横山和生,2:15.3,1/2,19.2,8,466(+2),[西] 松永幹夫
10,5,6,ギャラッド,セ5,57,丸山元気,2:15.5,1,11.5,6,482(+2),[東] 田村康仁
11,6,8,ブラックプラチナム,牡7,57,マーフィ,2:15.7,1.1/4,6.3,3,510(+12),[東] 栗田徹
12,8,13,レジェンドセラー,セ6,57,津村明秀,2:15.8,1/2,207.2,12,544(+14),[東] 木村哲也
13,1,1,スマートエレメンツ,牡6,57,Ｍ．デム,2:16.4,3.1/2,31.9,9,526(+8),[東] 鹿戸雄一
