着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,2,2,フォーチュネイト,牡3,56,武士沢友,1:54.7,,39.4,8,456(-4),[東] 松永康利
2,3,5,サンビュート,セ3,56,北村宏司,1:54.8,3/4,5.1,4,484(-8),[東] 中舘英二
3,4,7,グラスデスティーノ,牡3,56,木幡巧也,1:55.0,1.1/2,8.4,5,478(-2),[東] 牧光二
4,8,14,ワンモアエフォート,牡3,56,横山和生,1:55.6,3.1/2,3.6,1,480(-8),[東] 勢司和浩
5,5,9,ネヴァタップアウト,牡3,56,津村明秀,1:55.8,3/4,4.5,3,518(+10),[東] 鈴木伸尋
6,8,15,グランクロワ,セ3,56,石橋脩,1:57.0,7,156.3,13,450(-2),[東] 大和田成
7,7,12,カガジャスティス,牡3,56,大野拓弥,1:57.1,1/2,12.6,6,508(-6),[東] 萱野浩二
8,5,8,セイカアーナンダイ,牡3,56,石川裕紀,1:57.2,3/4,190.0,14,466(+4),[東] 相沢郁
9,2,3,トミケンアラバール,牡3,53,原優介,1:57.5,1.3/4,44.9,9,514(-10),[東] 武井亮
10,4,6,ペイシャジャングル,牡3,53,山田敬士,1:57.7,1.1/2,85.4,11,474(-12),[東] 深山雅史
11,7,13,ショウナンハリマオ,牡3,56,横山武史,1:58.6,5,4.4,2,498(0),[東] 国枝栄
12,3,4,フロントフリップ,牡3,56,内田博幸,1:58.8,1,21.3,7,522(+2),[東] 上原博之
13,1,1,ヴァンダーファルケ,牡3,53,小林凌大,2:00.4,10,124.2,12,478(-2),[東] 大和田成
14,6,11,アテンミラクル,牡3,53,小林脩斗,2:01.3,5,307.4,15,436(-8),[東] 高橋祥泰
15,6,10,メイプルスター,牡3,56,宮崎北斗,2:03.0,大,75.0,10,488(+10),[東] 大江原哲
