着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,1,1,ショーテンシ,牝4,54,北村宏司,1:11.7,,41.1,10,480(+18),[東] 鈴木伸尋
2,3,6,レディグレイ,牝4,54,石橋脩,1:11.8,3/4,20.0,9,474(+10),[東] 宗像義忠
3,6,11,シャインカメリア,牝5,55,横山和生,1:11.9,クビ,10.2,5,478(+8),[東] 小野次郎
4,2,4,シアトルトウショウ,牝5,55,津村明秀,1:12.0,1/2,5.7,2,486(+4),[東] 萱野浩二
5,7,13,マリノエクスプレス,牝5,55,武藤雅,1:12.0,ハナ,6.5,4,448(-2),[東] 古賀史生
6,5,9,カズミドリーム,牝5,55,田中勝春,1:12.2,1.1/2,54.4,11,472(+4),[東] 中野栄治
7,4,7,ブロンドキュート,牝5,54,菊沢一樹,1:12.3,3/4,166.4,14,456(+14),[東] 松山将樹
8,4,8,レイナブローニュ,牝4,54,内田博幸,1:12.4,1/2,6.0,3,450(-28),[東] 古賀慎明
9,8,15,エヌワイパフューム,牝4,54,大野拓弥,1:12.5,1/2,2.8,1,520(0),[東] 武井亮
10,8,16,ライレローズ,牝5,55,丸山元気,1:12.6,クビ,17.2,8,450(+12),[東] 古賀慎明
11,7,14,アポロアミ,牝5,55,木幡巧也,1:12.6,アタマ,16.2,7,468(+8),[東] 矢野英一
12,6,12,アイアンゾーン,牝4,53,野中悠太,1:13.0,2.1/2,103.5,13,448(-2),[東] 南田美知
13,3,5,ジェイエルフラッグ,牝4,54,吉田豊,1:13.0,クビ,171.3,15,450(+26),[東] 小西一男
14,2,3,デルマヴェルサイユ,牝4,54,武士沢友,1:13.1,クビ,173.7,16,474(-6),[東] 堀井雅広
15,5,10,ヒカリトップメモリ,牝7,55,ミナリク,1:13.1,ハナ,15.1,6,460(-16),[東] 池上昌和
16,1,2,モハンマディ,牝5,55,江田照男,1:13.5,2.1/2,85.5,12,422(+10),[東] 深山雅史
