着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,7,9,ダノンファスト,牡3,56,横山典弘,1:51.0,,1.5,1,462(+6),[東] 菊沢隆徳
2,4,4,キタノオクトパス,牡3,56,田辺裕信,1:51.6,3.1/2,4.0,2,546(+2),[東] 高木登
3,5,5,イマジナリーライン,牡3,56,ルメール,1:51.7,1/2,8.5,3,490(-4),[東] 鹿戸雄一
4,8,10,ニーズヘッグ,牝3,54,横山和生,1:52.0,2,35.3,6,480(+4),[東] 小野次郎
5,6,6,ジャッジ,牡3,56,中井裕二,1:52.6,3.1/2,42.8,7,484(-8),[東] 和田雄二
6,7,8,アメリカンフェイス,牡3,56,武豊,1:52.6,クビ,9.4,4,474(0),[東] 戸田博文
7,3,3,ヤマノマタカ,牡3,56,石川裕紀,1:52.8,1.1/4,140.7,11,468(+4),[東] 相沢郁
8,2,2,セクシーフェイス,牝3,54,松山弘平,1:52.9,クビ,58.9,8,432(-2),[東] 大和田成
9,6,7,インナーアリュール,牡3,54,木幡育也,1:53.2,2,111.9,10,462(-6),[東] 小桧山悟
10,1,1,フォーチュネイト,牡3,56,武士沢友,1:53.2,ハナ,60.2,9,450(-6),[東] 松永康利
11,8,11,ヴィクトワールボス,牡3,56,木幡巧也,1:53.5,1.3/4,26.5,5,506(-6),[東] 岩戸孝樹
