着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,1,1,サトノセシル,牝4,54,大野拓弥,2:01.4,,5.4,2,452(+4),[東] 堀宣行
2,4,8,ペレ,牝4,54,マーフィ,2:01.7,2,2.2,1,450(+4),[東] 奥村武
3,8,16,ガロシェ,牝4,54,田辺裕信,2:01.8,クビ,9.0,5,450(+6),[東] 戸田博文
4,3,5,マイネルエキサイト,牡4,56,柴田大知,2:01.8,ハナ,168.7,15,486(+2),[東] 加藤士津
5,7,14,シトラスクーラー,セ7,55,菅原明良,2:01.8,アタマ,45.8,11,462(+8),[東] 高木登
6,7,13,イルーシヴグレイス,牝5,55,Ｍ．デム,2:01.9,1/2,27.5,8,416(-2),[東] 堀宣行
7,6,12,マリノジュリア,牝4,54,杉原誠人,2:02.1,1.1/4,77.0,12,434(-4),[東] 斎藤誠
8,8,15,カナロアガール,牝4,54,北村宏司,2:02.3,1.1/4,17.4,6,470(+8),[東] 田村康仁
9,3,6,メイオール,牝4,54,津村明秀,2:02.4,1/2,29.9,9,456(+4),[東] 岩戸孝樹
10,6,11,フィデリオグリーン,牡4,55,野中悠太,2:02.5,3/4,8.9,4,504(+12),[東] 根本康広
11,5,9,ミチビキ,牝4,51,藤田菜七,2:02.7,1.1/4,78.2,13,500(+16),[東] 蛯名利弘
12,1,2,ヤップヤップヤップ,牡4,56,丸田恭介,2:03.1,2.1/2,22.9,7,464(+6),[東] 宗像義忠
13,4,7,ジュピターズライト,牡4,56,丸山元気,2:04.3,7,6.7,3,466(+14),[東] 金成貴史
14,2,4,オーサムバローズ,セ6,57,フォーリ,2:04.6,2,156.7,14,496(-12),[東] 堀井雅広
中,2,3,ラッキーアドバンス,牡6,54,大塚海渡,,,318.7,16,492(+14),[東] 勢司和浩
中,5,10,スズロザーナ,牝4,54,三浦皇成,,,39.7,10,428(0),[東] 高橋裕
