着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,1,1,メイショウダッサイ,牡7,60,森一馬,3:42.0,,1.7,1,512(+4),[西] 飯田祐史
2,5,6,メドウラーク,牡9,60,北沢伸也,3:43.2,7,15.9,6,512(+12),[西] 橋田満
3,8,13,ルペールノエル,牡10,60,高田潤,3:44.5,8,14.7,5,520(0),[西] 藤原英昭
4,3,3,コウキチョウサン,牡7,60,石神深一,3:44.6,1/2,11.1,4,464(-6),[東] 和田正一
5,2,2,カポラヴォーロ,セ5,60,五十嵐雄,3:45.1,3,42.7,7,494(-10),[東] 堀井雅広
6,4,5,ディライトフル,セ9,60,白浜雄造,3:45.4,1.3/4,3.7,2,490(+2),[西] 大久保龍
7,6,8,コスモロブロイ,牡5,60,草野太郎,3:45.8,2.1/2,7.4,3,532(+12),[東] 伊藤伸一
8,4,4,シゲルピーマン,セ5,60,小坂忠士,3:45.9,3/4,84.2,8,466(-4),[西] 湯窪幸雄
9,7,10,トーヨーピース,牡6,60,小野寺祐,3:47.0,7,216.8,10,476(0),[東] 土田稔
10,7,11,スリーミュージアム,牡7,60,大江原圭,3:48.2,7,223.3,11,444(-4),[東] 柄崎孝
11,5,7,クラウンフレイム,セ8,60,難波剛健,3:49.6,8,303.2,12,484(-8),[西] 大根田裕
11,6,9,セガールフォンテン,牡10,60,上野翔,3:49.6,同着,412.1,13,508(0),[東] 石毛善彦
中,8,12,ホリデーモード,セ5,60,伴啓太,,,174.9,9,480(0),[東] 矢野英一
