着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,3,6,ラマトリス,牝3,54,大野拓弥,1:56.9,,4.2,2,530(+6),[東] 新開幸一
2,3,5,ジェロボーム,牝3,54,マーフィ,1:57.2,2,1.9,1,486(-2),[東] 古賀慎明
3,7,13,トップブランド,牝3,54,ルメール,1:57.4,1,10.7,5,488(-4),[東] 伊藤圭三
4,6,12,チャームインレース,牝3,54,北村宏司,1:57.5,1/2,11.0,6,486(+6),[東] 中川公成
5,7,14,アポロファルコン,牝3,53,菊沢一樹,1:57.8,1.3/4,441.6,15,500(-4),[東] 菊沢隆徳
6,4,7,ナックダイヤ,牝3,54,横山典弘,1:58.1,2,8.3,3,508(0),[東] 杉浦宏昭
7,8,16,カナタ,牝3,54,吉田豊,1:58.5,2.1/2,9.5,4,482(-4),[東] 奥村武
8,4,8,トミケンプリエール,牝3,54,木幡巧也,1:59.0,3,175.6,12,480(-8),[東] 小西一男
9,6,11,レジーナクィーン,牝3,54,横山和生,1:59.0,ハナ,128.7,10,452(-6),[東] 土田稔
10,5,9,トレベーラ,牝3,54,武藤雅,1:59.0,ハナ,33.6,8,492(-6),[東] 水野貴広
11,2,4,レヴィ,牝3,54,丸山元気,1:59.9,5,33.0,7,456(+2),[東] 林徹
12,1,2,セレナアンバー,牝3,54,酒井学,1:59.9,クビ,307.3,13,468(+4),[東] 林徹
13,2,3,ヤマヒビキ,牝3,54,武士沢友,2:01.0,7,543.0,16,474(-2),[東] 石栗龍彦
14,8,15,ジュンセイコー,牝3,54,内田博幸,2:01.6,3.1/2,119.2,9,430(+10),[東] 高柳瑞樹
15,1,1,ラブカワールド,牝3,52,木幡育也,2:01.9,2,330.0,14,436(0),[東] 蛯名利弘
16,5,10,グラスカルメン,牝3,54,石川裕紀,2:04.5,大,141.0,11,438(+4),[東] 尾形和幸
