着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,5,10,スナークスター,セ4,57,石橋脩,1:11.2,,6.5,4,450(-16),[西] 川村禎彦
2,4,7,オルクリスト,牡4,57,横山典弘,1:11.3,3/4,6.6,5,490(+6),[東] 杉浦宏昭
3,6,12,コウギョウブライト,牡5,57,木幡巧也,1:11.4,1/2,5.9,3,460(-12),[東] 伊藤大士
4,7,13,ロジヒューズ,牝5,55,丸山元気,1:11.4,ハナ,48.5,11,484(0),[東] 古賀慎明
5,5,9,クーリュ,牝6,55,田辺裕信,1:11.5,1/2,31.8,9,456(-14),[東] 石毛善彦
6,1,1,ダノンチャンス,セ6,57,津村明秀,1:11.5,アタマ,4.3,1,508(+10),[東] 田中博康
7,2,3,サンライズチャージ,牡6,57,坂井瑠星,1:11.7,1.1/4,85.7,14,510(-14),[西] 平田修
8,6,11,ステラルーチェ,牡8,57,武士沢友,1:11.8,1/2,175.8,16,488(-4),[東] 蛯名利弘
9,4,8,メールデゾレ,牝4,55,武藤雅,1:11.8,クビ,5.2,2,460(-2),[東] 水野貴広
10,3,6,フレッシビレ,牝5,55,横山和生,1:11.9,クビ,45.0,10,516(0),[東] 藤原辰雄
11,7,14,ショーテンシ,牝4,55,横山武史,1:11.9,クビ,15.6,8,462(-18),[東] 鈴木伸尋
12,8,16,ブラックアウト,牡4,55,藤田菜七,1:12.0,1/2,12.7,7,482(+4),[東] 岩戸孝樹
13,1,2,ベアクアウフ,牡4,57,勝浦正樹,1:12.2,1,81.1,13,488(+6),[東] 清水英克
14,2,4,レイデマー,牡5,57,江田照男,1:12.4,1,58.4,12,504(-8),[東] 小桧山悟
15,3,5,ピナクルズ,セ7,57,柴田善臣,1:12.7,2,11.6,6,506(+4),[東] 大江原哲
16,8,15,ナイスドゥ,牝5,53,木幡育也,1:12.8,1/2,104.8,15,444(+10),[東] 清水英克
