着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,5,9,アルトリウス,牡4,55,武藤雅,1:35.2,,4.1,1,482(+10),[東] 藤沢和雄
2,6,12,ヴィータファン,セ5,57,石橋脩,1:35.2,クビ,29.7,9,470(0),[東] 黒岩陽一
3,1,1,エクストラファイン,牝6,55,勝浦正樹,1:35.3,クビ,23.0,8,472(+12),[東] 矢野英一
4,2,4,トリリオネア,牡4,57,内田博幸,1:35.4,1/2,6.0,3,460(-6),[東] 小島太
5,6,11,クインズサン,牡5,54,野中悠太,1:35.4,クビ,7.2,4,466(+14),[東] 和田正道
6,5,10,レッドルチア,牝4,55,Ｍ．デム,1:35.5,クビ,4.2,2,408(-4),[東] 鹿戸雄一
7,4,7,スーパーブレイク,牡4,57,ミナリク,1:35.5,クビ,19.5,7,462(-2),[東] 戸田博文
8,3,5,ツヅク,牝4,55,松岡正海,1:35.6,1/2,156.6,15,448(-2),[東] 伊藤大士
9,7,13,サンアンカレッジ,牡4,57,蛯名正義,1:35.6,クビ,66.6,13,492(0),[東] 岩戸孝樹
10,3,6,タイキラトナンジュ,牡6,57,三浦皇成,1:35.7,クビ,39.9,10,468(+8),[東] 萱野浩二
11,4,8,アルチレイロ,セ4,57,田辺裕信,1:35.8,3/4,58.8,11,452(0),[東] 相沢郁
12,2,3,ロンバルディア,牡6,57,田中勝春,1:35.9,1/2,58.9,12,476(+4),[東] 畠山吉宏
13,8,16,サルダーナ,牝4,55,戸崎圭太,1:35.9,ハナ,7.6,5,460(+4),[東] 勢司和浩
14,7,14,シュンクルーズ,牡6,57,武士沢友,1:35.9,クビ,336.6,16,466(+8),[東] 柄崎孝
14,8,15,ニシノストーリー,牝4,54,井上敏樹,1:35.9,同着,128.4,14,412(0),[東] 尾形充弘
16,1,2,レーヌジャルダン,牝4,55,大野拓弥,1:36.2,1.3/4,8.0,6,450(+4),[東] 高柳瑞樹
