着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,4,7,ベストマッチョ,セ5,56,内田博幸,1:10.4,,3.8,2,490(+8),[東] 手塚貴久
2,5,9,マッチレスヒーロー,牡7,56,三浦皇成,1:10.6,1.1/4,14.9,6,486(-6),[東] 金成貴史
3,3,4,ベック,牡7,56,北村宏司,1:10.6,クビ,21.8,9,516(+10),[西] 牧浦充徳
4,1,1,ドラゴンゲート,牡6,56,田辺裕信,1:10.8,1.1/4,3.6,1,494(-2),[東] 小西一男
5,5,8,アールプロセス,牡7,56,石橋脩,1:11.0,1.1/4,9.2,4,520(+8),[東] 萩原清
6,3,5,ナンチンノン,牡7,57,丸田恭介,1:11.0,アタマ,16.4,8,538(-6),[西] 中竹和也
7,2,3,キタサンサジン,牡6,57,柴山雄一,1:11.1,1/2,26.7,10,536(-2),[西] 梅田智之
8,6,10,エイシンバランサー,牡6,56,田中勝春,1:11.1,アタマ,11.6,5,480(+4),[西] 西園正都
9,6,11,ヒカリブランデー,牡7,56,森泰斗,1:11.2,3/4,15.0,7,492(+4),[東] 池上昌弘
10,4,6,メイソンジュニア,牡4,55,戸崎圭太,1:11.4,1.1/4,5.5,3,492(-6),[西] 渡辺薫彦
11,2,2,ゴーイングパワー,牡9,57,大野拓弥,1:11.5,3/4,156.0,15,502(0),[西] 岩元市三
12,8,15,キャプテンシップ,牡6,56,江田照男,1:11.6,クビ,47.7,12,516(-4),[西] 森秀行
13,7,12,ペイシャモンシェリ,牡7,56,蛯名正義,1:11.8,1.1/4,106.8,13,474(+2),[西] 目野哲也
14,7,13,カジキ,牡9,57,柴田善臣,1:11.8,ハナ,123.5,14,502(0),[西] 笹田和秀
15,8,14,テイエムヒッタマゲ,牡4,55,勝浦正樹,1:13.0,7,43.7,11,490(0),[西] 福島信晴
