着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,7,9,カイザーメランジェ,牡3,56,田辺裕信,1:09.1,,10.2,3,460(-2),[東] 中野栄治
2,7,10,ラストプリマドンナ,牝3,54,戸崎圭太,1:09.2,3/4,1.4,1,428(-4),[東] 和田正一
3,5,5,セイウンミツコ,牝3,54,三浦皇成,1:09.3,1/2,11.9,4,440(+2),[東] 杉浦宏昭
4,2,2,キングキングキング,牡3,56,蛯名正義,1:09.7,2.1/2,5.2,2,478(0),[東] 国枝栄
5,6,7,マイティーワークス,牝3,54,田中勝春,1:09.7,クビ,23.0,6,454(+2),[東] 菊川正達
6,3,3,イランカラプテ,牝3,54,横山和生,1:09.8,クビ,138.1,10,404(-2),[東] 小野次郎
7,6,8,キラキラオーラ,牝3,54,大庭和弥,1:09.8,クビ,356.8,11,432(-2),[東] 谷原義明
8,8,12,ケイアイマリブ,牡3,56,北村宏司,1:09.8,アタマ,17.1,5,466(-4),[東] 和田正道
9,8,11,ニシノアスカ,牝3,54,武藤雅,1:09.9,3/4,28.4,8,406(-2),[東] 高木登
10,5,6,アーヒラ,牝3,54,杉原誠人,1:10.0,1/2,111.3,9,428(+2),[東] 石毛善彦
11,4,4,ジスモンダ,牝3,54,岩部純二,1:10.0,アタマ,492.3,12,464(-4),[東] 谷原義明
12,1,1,オータムヘイロー,牝3,54,嘉藤貴行,1:10.1,1/2,28.2,7,432(-4),[東] 田島俊明
