着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,1,1,アメリカンツイスト,牡3,56,松岡正海,1:12.6,,4.0,2,482(+8),[東] 中舘英二
2,3,6,ビビッドプルメージ,牡3,56,丹内祐次,1:12.6,クビ,5.3,3,482(0),[東] 水野貴広
3,7,14,バットオールソー,牡3,56,田辺裕信,1:13.0,2.1/2,1.7,1,456(0),[東] 大和田成
4,8,16,エリープラネット,牝3,54,三浦皇成,1:13.7,4,12.0,4,426(-4),[東] 天間昭一
5,3,5,ネイティブカラー,牡3,56,武士沢友,1:13.8,1/2,367.1,16,474(+12),[東] 小桧山悟
6,5,9,ナムラファラー,牡3,56,丸山元気,1:13.8,アタマ,42.5,6,468(+14),[東] 谷原義明
7,6,11,セイウングラッパ,牡3,53,菊沢一樹,1:14.2,2.1/2,46.5,7,446(-8),[東] 伊藤圭三
8,4,7,グロウアイリス,牝3,54,江田照男,1:14.2,クビ,53.0,9,416(-10),[東] 金成貴史
9,7,13,ツァイトライゼ,牡3,56,蛯名正義,1:14.2,アタマ,48.9,8,446(+4),[東] 田島俊明
10,2,4,ディアベリンダ,牝3,54,丸田恭介,1:14.4,1.1/4,58.1,10,452(+6),[東] 宗像義忠
11,2,3,ハードファクト,牡3,56,宮崎北斗,1:14.5,クビ,30.7,5,454(+2),[東] 尾形充弘
12,6,12,ランニングセンス,牝3,53,木幡巧也,1:14.8,2,218.6,14,478(+4),[東] 加藤和宏
13,8,15,ユニコーンレディ,牝3,54,柴田大知,1:15.0,1.1/4,332.1,15,458(+6),[東] 和田正道
14,5,10,ホクセンノマイ,牝3,54,大野拓弥,1:15.3,2,76.0,11,422(-12),[東] 新開幸一
15,4,8,シャトープリンセス,牝3,51,藤田菜七,1:15.7,2.1/2,98.2,12,414(-12),[東] 根本康広
16,1,2,カワキタロマン,牡3,56,菅原隆一,1:16.4,4,121.7,13,464(-4),[東] 武市康男
