着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,4,4,クリノライメイ,牡4,56,蛯名正義,1:54.0,,8.0,5,502(-10),[西] 荒川義之
2,4,5,パイロキネシスト,牡6,57,松岡正海,1:54.0,クビ,3.5,1,498(0),[東] 藤原辰雄
3,7,11,タイセイストーム,牡6,57,石橋脩,1:54.2,1.1/4,5.0,3,490(-8),[東] 新開幸一
4,8,13,ジュンスターホース,牡4,56,北村宏司,1:54.4,1.1/4,3.8,2,468(-4),[東] 高柳瑞樹
5,3,3,リョウランヒーロー,牡4,56,横山和生,1:54.7,1.3/4,64.9,11,484(-2),[東] 小野次郎
6,6,8,ドリームリヴァール,セ8,57,田辺裕信,1:54.7,アタマ,5.8,4,460(0),[東] 池上昌弘
7,6,9,ハシカミ,牡5,57,戸崎圭太,1:54.9,3/4,36.3,9,476(+4),[東] 小桧山悟
8,2,2,ノースランドボーイ,セ6,57,勝浦正樹,1:55.1,1.1/4,134.2,12,506(-2),[東] 萱野浩二
9,5,6,ダイチトゥルース,牡7,57,武士沢友,1:55.2,1/2,43.2,10,470(+2),[東] 蛯名利弘
10,5,7,プレゼンス,牡4,53,野中悠太,1:55.4,1.1/2,17.2,6,500(-2),[東] 尾形充弘
11,1,1,キータイプ,牡6,57,大庭和弥,1:55.6,1.1/4,172.3,13,450(+10),[東] 池上昌弘
12,8,12,パブリックフレンド,牡6,57,田中勝春,1:58.5,大,25.2,7,484(-2),[東] 宗像義忠
中,7,10,ストリートキャップ,牡6,57,大野拓弥,,,28.1,8,484(-2),[東] 斎藤誠
