着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,7,14,ボンテン,牡3,56,三浦皇成,1:55.4,,17.4,7,438(-4),[東] 大江原哲
2,8,15,トキメキジュピター,牡3,56,柴田善臣,1:55.6,1.1/4,11.3,5,494(+6),[東] 佐藤吉勝
3,2,4,マイネルトワイス,牡3,56,柴田大知,1:55.8,1.1/2,6.9,4,496(-10),[東] 尾関知人
4,7,13,エンドウォーニング,牡3,56,武士沢友,1:56.0,1,17.2,6,482(-2),[東] 高市圭二
5,5,10,リンガスビンゴ,牝3,52,武藤雅,1:56.5,3,29.9,10,504(0),[東] 高橋祥泰
6,5,9,キタノアラムシャ,牡3,56,岩田康誠,1:56.6,1/2,22.8,9,470(+2),[東] 相沢郁
7,1,1,マイネルベッカー,牡3,56,石橋脩,1:56.8,1.1/4,56.4,11,480(0),[東] 中野栄治
8,6,11,ソルトテラス,牡3,56,村田一誠,1:57.9,7,228.0,13,432(-6),[東] 佐藤吉勝
9,1,2,トランスパレント,牡3,56,大野拓弥,1:58.2,1.3/4,2.5,1,490(+2),[東] 上原博之
10,8,16,ドリームセオリー,牡3,56,ルメール,1:58.2,アタマ,5.6,2,450(-6),[東] 尾関知人
11,4,8,セントーサ,牡3,56,北村宏司,1:59.2,6,6.0,3,476(+6),[東] 池上昌和
12,3,5,ホクリュウオウ,牡3,56,内田博幸,1:59.3,1/2,139.1,12,470(0),[西] 森秀行
13,4,7,ゼネラルリッシュ,牡3,56,伊藤工真,1:59.6,1.3/4,370.5,16,418(-12),[東] 小桧山悟
14,3,6,トラジェクトリー,牡3,56,江田照男,2:00.4,5,363.4,15,474(-8),[東] 小西一男
15,2,3,キーアレス,牡3,56,和田竜二,2:01.7,8,22.2,8,504(-8),[東] 高橋文雅
16,6,12,ココリシャイン,牡3,56,横山和生,2:01.8,クビ,232.9,14,474(+4),[東] 古賀慎明
