着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,4,4,ボーントゥレイン,牡5,57,幸英明,1:54.8,,11.9,5,518(-8),[東] 田村康仁
2,6,9,ウインドオブホープ,セ5,57,勝浦正樹,1:55.0,1,44.3,9,530(-4),[東] 石毛善彦
3,5,6,バトルスピリッツ,牡4,57,ルメール,1:55.2,1.1/2,2.0,1,522(+10),[東] 藤沢和雄
4,6,8,キングパール,牡6,57,津村明秀,1:55.2,クビ,5.3,3,480(0),[東] 田中博康
5,2,2,スピアザゴールド,セ5,54,木幡育也,1:55.5,1.3/4,4.6,2,492(-6),[東] 久保田貴
6,3,3,ルノートル,セ5,57,丹内祐次,1:55.7,1.1/4,37.4,7,474(0),[東] 和田正一
7,7,11,ブレイクエース,牡6,54,菊沢一樹,1:55.7,クビ,64.1,11,500(0),[東] 戸田博文
8,4,5,オウケンスターダム,牡4,57,柴田大知,1:55.9,1,20.0,6,482(-4),[東] 国枝栄
9,8,12,グラスアクト,牡5,57,二本柳壮,1:56.2,1.3/4,41.0,8,448(-4),[東] 田島俊明
10,7,10,マーブルフラッシュ,牡4,57,田中勝春,1:56.9,4,53.3,10,458(-16),[東] 田島俊明
11,1,1,ジュブリーユ,牝4,55,江田照男,1:57.1,1.1/2,10.3,4,486(0),[東] 牧光二
12,8,13,マスラオ,セ4,57,伊藤工真,1:57.4,1.3/4,95.8,12,450(0),[東] 金成貴史
13,5,7,ノットオンリー,牡4,57,嘉藤貴行,1:57.8,2.1/2,160.8,13,446(0),[東] 大和田成
