着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,6,9,ハイランドピーク,牡4,56,横山典弘,1:51.9,,2.6,1,464(-4),[東] 土田稔
2,8,12,リヴァイアサン,牡4,56,石橋脩,1:53.5,10,11.4,5,522(+2),[東] 相沢郁
3,1,1,コティニャック,牡6,57,戸崎圭太,1:53.5,ハナ,7.9,3,532(+4),[東] 南田美知
4,7,10,リヴェルディ,牡4,56,吉田隼人,1:53.7,1,2.6,2,522(+2),[東] 中川公成
5,4,5,ピントゥリッキオ,牝5,55,北村宏司,1:54.0,2,71.4,10,460(+2),[東] 池上昌和
6,5,6,ローレルリーベ,牡4,56,嘉藤貴行,1:54.3,1.3/4,24.5,7,514(+6),[東] 奥平雅士
7,4,4,パイロキネシスト,牡6,57,松岡正海,1:54.4,クビ,33.3,8,502(+20),[東] 藤原辰雄
8,6,8,ニーマルサンデー,牡4,56,大野拓弥,1:54.4,クビ,21.5,6,472(-2),[東] 田村康仁
9,5,7,ピアシングステア,牡6,57,丹内祐次,1:54.7,1.3/4,9.0,4,496(-6),[東] 牧光二
10,8,13,ダイチヴュルデ,牡7,57,武士沢友,1:54.8,1/2,314.7,13,464(+6),[東] 蛯名利弘
11,2,2,プレゼンス,牡4,56,勝浦正樹,1:55.0,1.1/4,101.0,11,506(+4),[東] 尾形充弘
12,3,3,パイロキシン,牡6,57,西田雄一,1:55.3,1.3/4,194.1,12,490(-2),[東] 柴田政人
13,7,11,オージャイト,牝5,55,内田博幸,1:55.7,2,52.5,9,492(+12),[東] 加藤征弘
