着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,1,1,テンブン,牝2,52,菊沢一樹,1:13.3,,80.2,13,482(0),[東] 菊沢隆徳
2,3,6,マーヴェラスクイン,牝2,54,北村宏司,1:13.5,1.1/4,12.3,5,418(0),[東] 古賀慎明
3,8,16,チャナ,牝2,54,柴田大知,1:13.6,3/4,6.0,3,450(0),[東] 土田稔
4,1,2,メールデゾレ,牝2,54,勝浦正樹,1:13.7,クビ,3.1,1,468(0),[東] 水野貴広
5,3,5,ツキノサバク,牝2,54,田辺裕信,1:13.9,1.1/4,3.7,2,442(0),[東] 菊沢隆徳
6,5,10,サウスパッキオ,牝2,54,三浦皇成,1:14.9,6,10.3,4,448(0),[東] 中野栄治
7,4,7,シゲルリシアキセキ,牝2,51,野中悠太,1:15.0,3/4,59.6,12,458(0),[東] 和田雄二
8,6,12,クラーロデラルナ,牝2,51,木幡育也,1:15.2,3/4,148.6,15,442(0),[東] 加藤和宏
9,7,13,アースクインビー,牝2,54,丸田恭介,1:15.3,1/2,30.8,9,430(0),[東] 宗像義忠
10,2,4,ゼロカラ,牝2,54,西田雄一,1:15.3,アタマ,18.8,6,458(0),[東] 藤原辰雄
11,2,3,フルゴラ,牝2,54,丸山元気,1:15.3,アタマ,25.2,8,432(0),[東] 小西一男
12,4,8,ネオファルコン,牝2,54,嘉藤貴行,1:15.5,1.1/4,87.9,14,472(0),[東] 鈴木伸尋
13,5,9,グラスベローナ,牝2,54,石川裕紀,1:15.6,3/4,33.3,10,452(0),[東] 小笠倫弘
14,6,11,サイファリス,牝2,54,武士沢友,1:16.4,5,240.9,16,456(0),[東] 武市康男
15,8,15,フクノモンルージュ,牝2,54,西村太一,1:16.4,クビ,57.5,11,444(0),[東] 天間昭一
16,7,14,トウカイビアンカ,牝2,54,江田照男,1:16.9,3,25.1,7,438(0),[東] 菊川正達
