着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,7,11,ショウナンアエラ,牡4,57,内田博幸,1:07.9,,4.2,2,480(-12),[東] 奥村武
2,5,6,イサチルホープ,牡6,57,柴山雄一,1:08.2,2,35.8,10,472(-2),[西] 大根田裕
3,2,2,ウォーターラボ,牝6,55,三浦皇成,1:08.3,1/2,26.2,8,466(+2),[西] 安田隆行
4,4,4,ラフィングマッチ,牡3,55,津村明秀,1:08.3,ハナ,5.7,3,482(-4),[西] 北出成人
5,3,3,ワンダフルラッシュ,牝5,55,松岡正海,1:08.3,クビ,13.4,5,458(+2),[東] 手塚貴久
6,1,1,ガゼボ,牡3,55,石橋脩,1:08.4,クビ,5.8,4,520(-10),[西] 斉藤崇史
7,7,10,ラッシュアウト,セ4,57,大野拓弥,1:08.4,アタマ,20.4,7,438(-4),[東] 栗田徹
8,5,7,アドマイヤスカイ,牡6,57,田辺裕信,1:08.5,1/2,15.6,6,456(-6),[西] 梅田智之
9,8,12,オトコギマサムネ,セ7,57,高田潤,1:08.7,1.1/4,78.7,11,488(+2),[西] 寺島良
10,4,5,ラストプリマドンナ,牝3,53,戸崎圭太,1:08.9,1.1/2,2.8,1,432(+6),[東] 和田正一
11,8,13,ジュンザワールド,牡5,57,北村宏司,1:09.1,1,98.6,12,532(-6),[東] 勢司和浩
12,6,8,オフクヒメ,牝5,55,荻野琢真,1:09.2,1/2,29.8,9,456(+6),[西] 松下武士
13,6,9,シェアード,牡5,57,木幡巧也,1:09.2,アタマ,163.1,13,476(+2),[東] 牧光二
