着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,15,マイネルファンロン,牡3,54,モレイラ,2:01.8,,2.0,1,466(-4),[東] 手塚貴久
2,1,2,フリージングレイン,牡4,57,戸崎圭太,2:02.0,1.1/4,6.9,3,518(0),[東] 古賀慎明
3,1,1,ホウオウパフューム,牝4,55,田辺裕信,2:02.3,1.3/4,8.2,5,484(+2),[東] 奥村武
4,5,10,キングパール,牡6,57,津村明秀,2:02.7,2.1/2,27.6,7,476(0),[東] 田中博康
5,3,6,スクエアフォールド,セ5,57,内田博幸,2:02.7,クビ,27.9,8,476(+8),[東] 伊藤圭三
6,4,7,ワールドヘリテージ,牡3,54,北村宏司,2:02.8,1/2,18.1,6,450(0),[東] 金成貴史
7,8,16,エフティスパークル,牡5,57,蛯名正義,2:02.8,クビ,31.9,9,458(0),[東] 鹿戸雄一
8,4,8,ヤマニンリュウセイ,牡5,57,柴山雄一,2:02.9,3/4,49.1,10,478(-2),[東] 栗田博憲
9,2,3,メールドグラース,牡3,54,石橋脩,2:02.9,ハナ,7.3,4,468(-2),[西] 清水久詞
10,6,12,ダブルシャープ,牡3,54,岩田康誠,2:03.0,1/2,6.8,2,474(-6),[西] 渡辺薫彦
11,2,4,コスモアルヘナ,牡6,57,柴田大知,2:03.2,1.1/2,392.6,15,486(+8),[東] 武市康男
12,7,13,ロードプレミアム,牡5,57,三浦皇成,2:03.3,クビ,57.2,11,498(+6),[東] 斎藤誠
13,3,5,トライブキング,牡5,57,大野拓弥,2:03.6,2,239.2,13,446(-6),[西] 中竹和也
14,6,11,ラブターボ,牝5,55,岩部純二,2:03.6,ハナ,506.6,16,438(-4),[東] 石毛善彦
15,7,14,エニグマバリエート,牡6,57,武藤雅,2:03.6,クビ,73.8,12,488(-4),[東] 戸田博文
16,5,9,コティニャック,牡6,57,石川裕紀,2:03.8,1,263.0,14,530(+16),[東] 南田美知
