着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,7,14,グランティエラ,牡4,57,三浦皇成,1:12.6,,3.5,1,502(0),[東] 清水英克
2,3,6,ハヤブサレディゴー,牝5,55,吉田隼人,1:12.9,1.3/4,4.7,3,498(+6),[東] 伊藤圭三
3,3,5,セイウンアワード,牡6,57,大野拓弥,1:13.0,1/2,28.2,6,548(+2),[東] 杉浦宏昭
4,4,7,ギンゴー,牡5,57,杉原誠人,1:13.2,1.1/2,31.8,7,490(-8),[東] 武市康男
5,1,2,バナナボート,牡4,54,菊沢一樹,1:13.3,クビ,127.2,14,426(+2),[東] 柴田政人
6,5,9,アミーキティア,牝6,55,田辺裕信,1:13.3,ハナ,3.5,2,462(-4),[東] 大竹正博
7,6,12,クオリティスタート,牝4,55,嶋田純次,1:13.4,1/2,37.7,9,496(-10),[東] 尾形和幸
8,5,10,ワンダフルボーラー,牡5,57,西田雄一,1:13.4,アタマ,165.2,15,502(+6),[東] 堀井雅広
9,8,15,リンガスヴィグラス,牝6,55,内田博幸,1:13.5,クビ,31.9,8,496(+14),[東] 高橋祥泰
10,2,3,アースオブフェイム,牡4,57,津村明秀,1:13.5,アタマ,55.5,11,488(-4),[東] 田中博康
11,7,13,グラスブルース,牡4,56,木幡巧也,1:13.5,アタマ,8.5,5,504(-4),[東] 牧光二
12,1,1,サンジレット,牡4,55,武藤雅,1:13.6,3/4,6.6,4,496(+6),[東] 田村康仁
13,4,8,ハヤブサキラリ,牝4,55,松岡正海,1:15.1,9,175.4,16,488(0),[東] 池上昌和
14,6,11,エクセルワールド,牡5,57,柴田大知,1:15.5,2.1/2,38.0,10,524(-8),[東] 伊藤大士
15,8,16,ビッフル,牡4,57,田中勝春,1:15.7,1.1/2,77.4,12,538(+6),[東] 松永康利
16,2,4,ユイノルフィ,牡4,54,藤田菜七,1:16.0,1.1/2,114.2,13,460(+13),[東] 尾関知人
