着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,1,2,スカイシアター,牝2,54,石川裕紀,1:37.0,,38.6,8,422(0),[東] 高柳瑞樹
2,4,7,シャワークライム,牝2,53,木幡巧也,1:37.0,クビ,85.2,11,426(0),[東] 田中剛
3,7,13,スマイルワールド,牝2,54,蛯名正義,1:37.1,1/2,52.7,10,410(0),[東] 和田勇介
4,3,5,テミス,牝2,54,内田博幸,1:37.2,3/4,13.6,4,440(0),[東] 黒岩陽一
5,1,1,ミスマリア,牝2,54,田辺裕信,1:37.3,クビ,1.7,1,446(0),[東] 栗田徹
6,8,15,ミツカネローズ,牝2,54,勝浦正樹,1:37.4,1/2,19.1,5,426(0),[東] 本間忍
7,3,6,エレベル,牝2,54,横山典弘,1:37.4,クビ,4.6,2,414(0),[東] 中舘英二
8,8,16,スリーオーラ,牝2,51,木幡育也,1:37.7,1.3/4,230.5,13,420(0),[東] 柄崎孝
9,7,14,マメールロア,牝2,54,三浦皇成,1:37.8,3/4,9.6,3,398(0),[東] 高柳瑞樹
10,2,4,ミサトテスコ,牝2,54,武士沢友,1:37.9,3/4,332.1,15,434(0),[東] 谷原義明
11,4,8,ペイシャカノープス,牝2,53,木幡初也,1:38.0,1/2,25.6,6,448(0),[東] 高市圭二
12,2,3,メイチャリティ,牝2,54,大野拓弥,1:38.3,1.3/4,30.3,7,452(0),[東] 岩戸孝樹
13,6,12,マナツノユキ,牝2,54,宮崎北斗,1:38.6,1.3/4,141.5,12,470(0),[東] 菊沢隆徳
14,5,9,テイエムワンダー,牝2,54,丹内祐次,1:38.6,アタマ,299.5,14,416(0),[東] 加藤和宏
15,5,10,エンジェルインメイ,牝2,54,戸崎圭太,1:39.0,2.1/2,50.7,9,412(0),[東] 武藤善則
16,6,11,リローズ,牝2,54,嘉藤貴行,1:39.6,3.1/2,423.9,16,458(0),[東] 土田稔
