着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,3,5,ミッキーワイン,牡4,54,菊沢一樹,1:11.8,,4.1,2,484(-8),[東] 菊沢隆徳
2,6,11,イザ,牡5,57,勝浦正樹,1:11.8,アタマ,42.6,10,494(-10),[東] 高柳瑞樹
3,3,6,リトルレグルス,牡4,57,田中勝春,1:12.3,3,8.7,4,504(+2),[東] 手塚貴久
4,8,16,エンパシー,牡4,57,蛯名正義,1:12.7,2.1/2,30.8,7,488(-2),[東] 中川公成
5,8,15,フォーティプリンス,牡4,57,内田博幸,1:12.7,ハナ,51.1,12,476(+4),[東] 小西一男
6,4,7,グラスブルース,牡4,57,江田照男,1:12.7,クビ,13.2,5,508(0),[東] 牧光二
7,5,9,マンゴジェリー,牡6,57,幸英明,1:12.8,クビ,47.1,11,478(0),[東] 田島俊明
8,1,2,ベストインザスカイ,牡5,56,木幡巧也,1:13.0,1,17.5,6,502(-14),[東] 金成貴史
9,2,3,バナナボート,牡4,57,丹内祐次,1:13.0,ハナ,208.9,13,424(-4),[東] 柴田政人
10,6,12,サーヒューストン,牡4,57,松岡正海,1:13.0,クビ,227.5,15,478(0),[東] 杉浦宏昭
11,4,8,グローリアスクロワ,牝5,55,真島大輔,1:13.2,1.1/4,37.6,8,460(0),[東] 土田稔
12,1,1,ソルサリエンテ,牡4,57,柴田大知,1:13.2,クビ,6.8,3,496(+4),[東] 清水英克
13,2,4,メイスンラック,牝4,55,津村明秀,1:13.4,1.1/4,213.2,14,452(-4),[東] 岩戸孝樹
14,5,10,ピクシーカフェ,牝5,54,井上敏樹,1:13.8,2.1/2,482.8,16,436(-2),[東] 和田勇介
15,7,13,プラントアゲン,牝6,52,木幡育也,1:14.3,3,38.3,9,468(-4),[東] 加藤和宏
16,7,14,グレーパール,牝5,55,ルメール,1:14.9,3.1/2,2.2,1,502(0),[東] 萩原清
