着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,6,7,アイスフィヨルド,牡3,56,戸崎圭太,1:35.1,,3.6,3,440(0),[東] 武藤善則
2,8,10,オメガラヴィサン,牡3,56,Ｍ．デム,1:35.1,アタマ,3.4,2,468(-6),[西] 安田翔伍
3,2,2,アルーシャ,牝3,54,ルメール,1:35.5,2.1/2,1.8,1,424(+2),[東] 藤沢和雄
4,7,9,スラッシュメタル,牡3,56,北村友一,1:35.6,3/4,14.1,4,428(-12),[西] 西村真幸
5,3,3,トーセンクリーガー,牡3,56,横山和生,1:35.7,1/2,66.2,6,480(-2),[東] 小野次郎
6,1,1,スタークニナガ,牡3,56,松岡正海,1:35.9,1.1/4,190.5,9,420(-4),[地] 田中正二
7,4,4,シアトルトウショウ,牝3,54,岩部純二,1:36.9,6,199.0,10,466(-1),[東] 萱野浩二
8,8,11,スターリバー,牝3,54,菅原隆一,1:37.1,1.1/2,612.6,11,426(-6),[東] 萱野浩二
9,5,5,ドラゴンハート,牡3,56,丸山元気,1:37.2,クビ,80.4,8,450(-6),[東] 小西一男
10,7,8,エトナ,牡3,56,大野拓弥,1:38.0,5,68.5,7,486(0),[東] 栗田博憲
11,6,6,ロンロネオ,牡3,56,ミナリク,1:39.7,大,44.3,5,448(0),[西] 藤岡健一
