着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,3,5,マンカストラップ,牡4,57,大野拓弥,1:10.6,,26.2,8,498(+8),[東] 伊藤大士
2,6,11,エニグマ,牡4,57,マーフィ,1:10.6,クビ,6.5,2,496(+2),[東] 高橋文雅
3,4,7,ジオラマ,牡5,57,戸崎圭太,1:10.8,1.1/4,13.8,7,528(+4),[西] 西園正都
4,1,1,ブラックランナー,牡4,57,福永祐一,1:10.8,アタマ,12.4,6,464(0),[西] 鈴木孝志
5,2,4,スズカグラーテ,牝4,55,Ｍ．デム,1:10.9,1/2,2.1,1,474(+14),[東] 柄崎孝
6,5,10,グッドヒューマー,牡4,57,宮崎北斗,1:10.9,アタマ,10.0,4,490(-2),[東] 高橋裕
7,3,6,ギンゴー,牡5,57,杉原誠人,1:11.3,2.1/2,134.7,13,504(+6),[東] 武市康男
8,4,8,カレイドスコープ,牝3,54,田辺裕信,1:11.4,1/2,55.6,11,484(+14),[東] 菊沢隆徳
9,2,3,キョウエイスコール,牡5,57,木幡巧也,1:11.5,1/2,378.7,15,502(+14),[東] 勢司和浩
10,1,2,ウエスタンオウジ,セ8,57,柴田善臣,1:11.7,1.1/4,397.9,16,488(+12),[東] 大竹正博
11,7,14,ホウオウジャッジ,牡3,56,ルメール,1:11.9,1,6.7,3,472(+10),[東] 矢野英一
12,5,9,プリティクイーン,牝5,55,津村明秀,1:12.1,1.1/2,104.4,12,440(-13),[西] 杉山晴紀
13,8,16,アリア,牝3,54,武豊,1:12.2,クビ,11.7,5,496(+4),[西] 沖芳夫
14,6,12,チリーシルバー,牝4,55,丸山元気,1:12.5,1.3/4,28.6,9,498(+4),[東] 萩原清
15,7,13,コスモジョーカー,牡3,56,柴田大知,1:12.7,1.1/4,281.6,14,508(+2),[東] 和田雄二
16,8,15,ミッキーグッドネス,牝5,55,三浦皇成,1:13.0,2,31.3,10,418(+4),[西] 安田隆行
