着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,3,5,シセイタケル,牡3,56,ミナリク,1:12.5,,2.6,1,452(-12),[東] 高橋文雅
2,5,10,ウサギノダンス,牡3,56,柴田大知,1:12.6,1/2,6.4,4,472(-6),[東] 南田美知
3,1,1,ホウオウスクラム,牡3,56,大野拓弥,1:13.0,2.1/2,5.9,3,496(-6),[東] 奥村武
4,6,11,エースロッカー,牡3,56,吉田隼人,1:13.5,3,12.9,5,480(+6),[東] 中川公成
5,4,7,バレットテソーロ,牝3,54,江田照男,1:13.5,クビ,104.0,11,474(-12),[東] 金成貴史
6,2,4,ユメイチズ,牡3,56,内田博幸,1:13.8,1.3/4,3.5,2,480(0),[東] 浅野洋一
7,3,6,ラッシュウィン,セ3,56,松岡正海,1:13.8,ハナ,16.1,6,456(+7),[東] 柴田政人
8,7,14,スーパーヴュー,牝3,54,田中勝春,1:14.0,1.1/4,325.8,14,408(+4),[東] 伊藤伸一
9,2,3,フチコマ,牡3,56,勝浦正樹,1:14.0,アタマ,30.5,8,502(+8),[東] 水野貴広
10,1,2,ヴィヴァマリアンヌ,牝3,51,野中悠太,1:14.1,クビ,24.2,7,454(+8),[東] 武藤善則
11,6,12,カレンナヴォーグ,牝3,53,井上敏樹,1:14.7,3.1/2,327.2,15,466(-6),[東] 的場均
12,5,9,カネトシキントキ,牡3,56,宮崎北斗,1:15.7,6,75.3,9,480(-4),[東] 伊藤伸一
13,7,13,ハナオウギ,牝3,54,丸田恭介,1:15.9,1.1/4,78.2,10,420(0),[東] 和田雄二
14,4,8,ニシノエイユウ,牡3,53,山田敬士,1:16.0,3/4,212.0,12,482(+2),[東] 小桧山悟
15,8,16,シャコック,牝3,54,武士沢友,1:16.3,2,488.4,16,440(0),[東] 伊藤正徳
16,8,15,ラプズベスト,牡3,56,黛弘人,1:16.5,1.1/4,257.0,13,472(0),[東] 武井亮
