着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,6,7,ビービーサレンダー,牡2,54,田中博康,0:59.5,,3.1,1,454(-2),[東] 久保田貴
2,8,12,スティルプリンス,牡2,54,三浦皇成,0:59.9,2.1/2,12.2,5,460(-16),[東] 和田正道
3,1,1,デルマジロキチ,牡2,54,横山和生,1:00.0,1/2,24.8,9,434(-6),[東] 的場均
4,5,5,ヨシオ,牡2,54,藤田伸二,1:00.1,3/4,4.2,2,454(+2),[西] 森秀行
5,2,2,ベルゼブブ,牡2,54,菱田裕二,1:00.3,3/4,12.5,6,470(+6),[東] 松永康利
6,8,11,デフィノワール,牡2,54,勝浦正樹,1:00.6,2,16.4,8,456(-6),[東] 上原博之
7,7,10,グリーンバシリスク,牝2,51,井上敏樹,1:00.6,クビ,7.5,3,472(+2),[東] 武井亮
8,7,9,チェリートレジャー,牡2,54,丸山元気,1:01.1,3,47.7,10,490(+4),[東] 小西一男
9,5,6,シゲルムロアジ,牡2,51,加藤祥太,1:01.2,1/2,8.1,4,476(-4),[西] 坂口正則
10,4,4,カタオモイ,牝2,54,荻野琢真,1:01.3,クビ,115.2,12,428(-2),[東] 南田美知
11,3,3,ハナヨリダンゴ,牝2,54,柴山雄一,1:01.7,2.1/2,51.5,11,408(+6),[東] 小野次郎
12,6,8,コパデグレース,牝2,54,藤岡康太,1:02.2,3,14.6,7,462(-6),[西] 宮徹
