着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,9,ダノンキングリー,牡3,54,戸崎圭太,1:44.4,,1.6,1,454(0),[東] 萩原清
2,3,3,アエロリット,牝5,55,津村明秀,1:44.6,1.1/4,4.0,2,516(0),[東] 菊沢隆徳
3,4,4,インディチャンプ,牡4,58,福永祐一,1:44.8,1.1/4,5.0,3,476(+6),[西] 音無秀孝
4,6,6,ペルシアンナイト,牡5,57,シュタル,1:44.9,1/2,13.0,4,492(+2),[西] 池江泰寿
5,5,5,ランフォザローゼス,牡3,54,北村宏司,1:45.0,1/2,98.4,8,490(-2),[東] 藤沢和雄
6,8,10,モズアスコット,牡5,57,内田博幸,1:45.0,アタマ,22.5,5,498(+10),[西] 矢作芳人
7,2,2,ギベオン,牡4,56,岩田望来,1:45.0,ハナ,27.1,6,506(0),[西] 藤原英昭
8,7,8,ハッピーグリン,牡4,56,服部茂史,1:45.5,3,173.8,10,456(-8),[地] 田中淳司
9,1,1,ケイアイノーテック,牡4,57,幸英明,1:45.8,2,34.3,7,470(+4),[西] 平田修
10,7,7,マイネルファンロン,牡4,56,柴田大知,1:46.7,5,139.7,9,470(-2),[東] 手塚貴久
