着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,1,1,ワイドファラオ,牡3,57,福永祐一,1:35.5,,6.6,3.0,498(-2),[西] 角居勝彦
2,5,8,デュープロセス,牡3,56,Ｍ．デム,1:35.5,アタマ,3.0,2.0,464(-6),[西] 安田隆行
3,6,11,ダンツキャッスル,牡3,56,幸英明,1:36.0,3,17.9,6.0,478(-8),[西] 谷潔
4,6,10,ヴァニラアイス,牝3,54,田辺裕信,1:36.1,3/4,25.5,8.0,444(-2),[西] 高柳大輔
5,3,4,エルモンストロ,牡3,56,蛯名正義,1:36.1,ハナ,72.8,10.0,478(+10),[西] 角居勝彦
6,8,15,アシャカトブ,牡3,56,大野拓弥,1:36.3,1.1/4,58.3,9.0,486(-4),[東] 小笠倫弘
7,4,6,デアフルーグ,牡3,56,津村明秀,1:36.4,クビ,2.6,1.0,496(-4),[東] 鈴木伸尋
8,4,7,ザディファレンス,牡3,56,野中悠太,1:36.7,2,117.3,12.0,470(-2),[東] 相沢郁
9,8,14,ノーヴァレンダ,牡3,56,北村友一,1:36.8,1/2,10.7,5.0,530(+2),[西] 斉藤崇史
10,7,13,ニューモニュメント,牡3,56,石橋脩,1:36.8,クビ,19.3,7.0,472(+4),[西] 小崎憲
11,2,3,ヴァイトブリック,牡3,56,戸崎圭太,1:36.9,クビ,9.8,4.0,484(-2),[東] 和田正一
12,7,12,オンザウェイ,牡3,56,柴田善臣,1:37.7,5,148.5,13.0,520(+2),[東] 大和田成
13,2,2,イメル,牡3,56,丸山元気,1:37.8,1/2,112.1,11.0,460(-6),[西] 音無秀孝
除,3,5,サトノギャロス,牡3,56,川島信二,,,---,,計不,[西] 西園正都
除,5,9,ロードグラディオ,牡3,56,内田博幸,,,---,,計不,[西] 西浦勝一
