着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,1,1,キョウワダッフィー,牡5,57,福永祐一,1:23.6,,4.1,2.0,470(+12),[西] 笹田和秀
2,4,7,デザートオアシス,牡5,57,バルザロ,1:23.7,3/4,18.8,6.0,524(0),[西] 野中賢二
3,4,8,サクラレグナム,牡4,57,戸崎圭太,1:23.7,ハナ,6.8,5.0,504(0),[東] 金成貴史
4,8,16,ワイドバッハ,牡4,57,小牧太,1:23.9,1.1/4,22.0,7.0,484(0),[西] 庄野靖志
5,3,5,ウィキマジック,牡5,57,川田将雅,1:23.9,アタマ,3.4,1.0,518(+2),[西] 領家政蔵
6,1,2,コウセイコタロウ,牡4,57,藤田伸二,1:23.9,ハナ,32.9,9.0,496(-6),[東] 中野栄治
7,2,3,ミヤジマッキー,牡3,56,浜中俊,1:23.9,ハナ,5.5,3.0,502(0),[西] 牧田和弥
8,5,10,スマイリングムーン,牝5,55,幸英明,1:24.2,1.3/4,298.7,15.0,502(+4),[西] 岡田稲男
9,8,15,スズカロジック,牡5,57,後藤浩輝,1:24.2,クビ,22.0,8.0,502(+8),[西] 橋田満
10,7,14,ズンダモチ,牡7,57,藤岡佑介,1:24.4,1.1/4,129.0,12.0,544(+2),[西] 長浜博之
11,3,6,エーシンハダル,牡6,57,田辺裕信,1:24.4,アタマ,190.4,14.0,506(-10),[西] 野中賢二
12,6,11,アクションバイオ,牡3,56,国分恭介,1:24.5,1/2,6.6,4.0,502(+4),[西] 西浦勝一
13,5,9,ヤマノサファイア,牡5,57,高倉稜,1:24.7,1.1/4,39.2,10.0,448(+4),[西] 崎山博樹
14,7,13,ワンダースピンドル,牡5,57,武幸四郎,1:24.9,1.1/4,164.4,13.0,482(-4),[西] 小崎憲
15,2,4,ベビーネイル,セ6,57,四位洋文,1:24.9,ハナ,48.8,11.0,496(+2),[東] 藤沢和雄
取,6,12,ケージーハヤブサ,牡4,57,蛯名正義,,,---,,計不,[西] 飯田雄三
