着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,5,10,ラインルーフ,牡6,56.0,森一馬,2:10.4,,7.0,3,510(-8),[西] 松永昌博
2,6,12,クラシックメタル,セ7,54.0,石川裕紀,2:10.4,クビ,21.9,10,494(-6),[東] 萩原清
3,3,6,ピオネロ,牡7,56.0,北村友一,2:10.7,1.3/4,19.8,8,496(0),[西] 松永幹夫
4,5,9,コスモカナディアン,牡5,55.0,丹内祐次,2:10.8,クビ,12.9,5,488(+2),[東] 金成貴史
5,4,7,ナムラアラシ,牡5,57.0,酒井学,2:10.9,1/2,13.1,6,522(+2),[西] 牧田和弥
6,6,11,マイネルオフィール,牡6,54.0,蛯名正義,2:10.9,クビ,38.6,12,494(+6),[西] 飯田雄三
7,3,5,ストライクイーグル,牡5,54.0,大野拓弥,2:10.9,ハナ,18.7,7,498(-8),[西] 杉山晴紀
8,1,1,ミキノトランペット,牡4,54.0,田中勝春,2:11.0,1/2,3.5,1,516(-10),[西] 大橋勇樹
9,4,8,サトノアッシュ,牡6,54.0,内田博幸,2:11.0,クビ,7.5,4,490(-4),[西] 中竹和也
10,2,3,グレイトパール,牡5,57.5,中井裕二,2:11.1,3/4,4.3,2,554(+20),[西] 中内田充
11,1,2,アドマイヤランディ,牡7,54.0,柴山雄一,2:11.3,1.1/4,195.4,16,532(+4),[西] 須貝尚介
12,2,4,アスカノロマン,牡7,57.0,太宰啓介,2:11.9,3.1/2,27.3,11,524(-6),[西] 川村禎彦
13,8,16,カゼノコ,牡7,57.0,横山典弘,2:12.4,3,44.2,13,458(-2),[西] 野中賢二
14,7,13,ハービンマオ,牝3,51.0,松岡正海,2:12.6,1.1/2,60.1,14,462(-2),[東] 中舘英二
15,7,14,トーセンビクトリー,牝6,55.0,三浦皇成,2:14.6,大,19.9,9,470(-2),[西] 中竹和也
16,8,15,ケンベストカフェ,牡6,53.0,武藤雅,2:14.7,3/4,114.7,15,476(-2),[東] 久保田貴
