着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,2,2,ラストインパクト,牡3,54,川田将雅,1:59.9,,1.4,1,482(0),[西] 松田博資
2,8,9,クイーンリヴィエラ,牝4,55,武豊,2:00.1,1.1/2,6.9,2,430(0),[西] 橋田満
3,7,7,ヒロノプリンス,牡3,54,国分恭介,2:00.2,3/4,8.2,3,460(+4),[西] 村山明
4,8,10,メイショウシレトコ,牡5,57,国分優作,2:00.3,3/4,67.0,10,466(+4),[西] 梅内忍
5,5,5,ロードランパート,牡5,57,浜中俊,2:00.5,3/4,14.1,4,478(+4),[西] 池江泰寿
6,6,6,メイショウブシン,牡3,54,北村友一,2:00.5,ハナ,27.3,7,446(-2),[西] 沖芳夫
7,3,3,スズカアンペール,牡5,57,藤岡康太,2:00.6,1/2,52.7,8,474(-2),[西] 武宏平
8,7,8,ドリームマジシャン,牡6,57,幸英明,2:00.8,1.1/2,65.6,9,500(+6),[西] 宮本博
9,1,1,ヤマニンアーマー,牡5,57,田中健,2:01.0,1.1/2,23.5,5,460(-6),[西] 浅見秀一
10,4,4,スーパーオービット,牡7,57,小牧太,2:01.0,ハナ,26.9,6,452(-2),[西] 中竹和也
