着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,2,2,レノーア,牝3,54,石川裕紀,1:34.5,,17.1,6,402(-2),[東] 相沢郁
2,7,9,ミトロジー,牡3,56,ルメール,1:34.6,3/4,1.7,1,478(+6),[東] 尾関知人
3,3,3,カルリーノ,牡3,56,Ｍ．デム,1:34.6,ハナ,3.0,2,500(+2),[東] 高橋裕
4,4,4,キタイ,牝3,54,田辺裕信,1:35.4,5,12.1,4,490(+8),[東] 杉浦宏昭
5,1,1,クロムウェル,牡3,56,大野拓弥,1:35.5,1/2,98.3,7,434(-4),[東] 加藤和宏
6,8,10,エムアイグランツ,牡3,56,田中勝春,1:35.8,1.3/4,237.3,8,502(-6),[東] 谷原義明
7,6,6,セクシイフラワー,牝3,54,菊沢一樹,1:35.8,ハナ,453.7,10,438(-6),[東] 谷原義明
8,8,11,ハクモクレン,牝3,54,三浦皇成,1:36.0,1.1/4,9.2,3,506(-2),[東] 萩原清
9,5,5,アイアムハヤスギル,牡3,56,戸崎圭太,1:36.1,1/2,15.2,5,474(0),[東] 奥平雅士
10,7,8,ラバストーン,牡3,56,江田照男,1:37.0,5,263.0,9,454(+6),[東] 大江原哲
11,6,7,プラピルーン,牡3,56,岩部純二,1:37.1,3/4,544.0,11,440(-6),[東] 浅野洋一
