着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,2,4,アシャカトブ,牡3,53,武藤雅,1:53.0,,5.5,3,500(+14),[東] 小笠倫弘
2,8,15,アフターバーナー,セ5,57,Ｍ．デム,1:53.3,1.3/4,11.3,6,514(+2),[東] 伊藤圭三
3,2,3,レトロフィット,牝3,52,戸崎圭太,1:53.4,1/2,10.6,5,486(+2),[東] 伊藤圭三
4,3,6,ペイシャボム,牡5,57,江田照男,1:53.6,1.1/4,39.5,12,478(+2),[東] 本間忍
5,3,5,パレスハングリー,牝5,54,野中悠太,1:53.7,1/2,13.8,7,512(+32),[東] 大江原哲
6,1,1,ブリッツェンシチー,牡3,54,北村宏司,1:53.7,クビ,38.0,10,536(+8),[東] 古賀慎明
7,7,14,プレシャスリーフ,セ4,57,三浦皇成,1:53.9,1.1/4,4.1,1,442(-10),[東] 高柳瑞樹
8,4,8,ディーズフェイク,牝4,55,松岡正海,1:54.0,クビ,38.1,11,474(-8),[東] 藤原辰雄
9,7,13,リョウランヒーロー,牡5,56,横山武史,1:54.1,1/2,68.8,13,480(+8),[東] 小野次郎
10,4,7,フラワーストリーム,セ4,57,石橋脩,1:54.2,1/2,131.7,15,462(+2),[東] 池上昌和
11,6,12,イッツリット,牡3,54,内田博幸,1:54.2,アタマ,15.1,8,480(+4),[東] 和田正一
12,6,11,ジュニエーブル,牡5,57,柴田善臣,1:54.3,1/2,246.3,16,444(+8),[東] 南田美知
13,5,9,カフジキング,牡6,57,池添謙一,1:54.3,アタマ,4.3,2,464(-6),[西] 中竹和也
14,5,10,アニエーゼ,牝4,53,木幡育也,1:54.7,2.1/2,72.9,14,466(+2),[西] 高橋康之
15,8,16,カフェアトラス,牡4,57,津村明秀,1:55.1,2,31.3,9,518(-2),[東] 古賀慎明
16,1,2,レオアルティメット,牡4,57,木幡巧也,1:55.1,アタマ,7.5,4,536(-8),[東] 牧光二
