着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,12,モンドインテロ,牡7,56,ビュイッ,3:46.1,,12.5,6,484(-4),[東] 手塚貴久
2,7,11,アルバート,牡8,56,マーフィ,3:46.2,3/4,3.7,1,472(-6),[西] 橋口慎介
3,4,4,エイシンクリック,牡5,56,津村明秀,3:46.4,1,86.6,11,478(-10),[西] 坂口智康
4,5,6,メイショウテンゲン,牡3,55,池添謙一,3:46.5,1/2,7.2,5,454(-2),[西] 池添兼雄
5,3,3,サンシロウ,牡5,56,勝浦正樹,3:46.5,ハナ,13.6,7,498(+2),[東] 柄崎孝
6,1,1,オジュウチョウサン,牡8,56,Ｍ．デム,3:46.5,ハナ,6.5,4,520(+6),[東] 和田正一
7,2,2,ヴァントシルム,牡5,56,田辺裕信,3:46.8,1.3/4,5.8,3,474(-4),[西] 須貝尚介
8,5,7,レイホーロマンス,牝6,54,横山典弘,3:47.0,1.1/4,29.0,9,422(-10),[西] 橋田満
9,8,13,ララエクラテール,牡7,56,石橋脩,3:47.1,3/4,92.1,12,436(+6),[西] 今野貞一
10,6,8,チェスナットコート,牡5,56,坂井瑠星,3:47.7,3.1/2,17.6,8,460(-4),[西] 矢作芳人
11,7,10,リッジマン,牡6,57,蛯名正義,3:48.0,2,4.2,2,442(-6),[西] 庄野靖志
12,6,9,ベイビーステップ,牡5,56,大野拓弥,3:48.5,3,65.6,10,490(0),[東] 菊川正達
13,4,5,ネイチャーレット,牡6,56,野中悠太,3:48.9,2.1/2,413.6,13,470(+4),[東] 根本康広
