着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,7,14,モズスーパーフレア,牝4,54,ルメール,1:07.1,,3.1,1,486(-2),[西] 音無秀孝
2,6,12,ナックビーナス,牝6,54,大野拓弥,1:07.3,1.1/4,3.2,2,526(-2),[東] 杉浦宏昭
3,3,6,ダイメイフジ,牡5,56,松岡正海,1:07.7,2.1/2,15.6,7,518(-4),[西] 森田直行
4,1,2,ペイシャフェリシタ,牝6,54,ミナリク,1:07.9,1.1/2,12.5,6,498(+4),[東] 高木登
5,5,9,ショウナンアンセム,牡6,56,津村明秀,1:08.1,1.1/4,82.3,13,490(+4),[東] 田中剛
6,8,16,エスティタート,牝6,54,浜中俊,1:08.1,クビ,22.3,8,446(-16),[西] 松永幹夫
7,2,4,エントリーチケット,牝5,54,柴田大知,1:08.2,クビ,29.2,9,454(-6),[西] 宮徹
8,5,10,ナインテイルズ,牡8,56,石橋脩,1:08.3,3/4,37.8,10,478(-10),[西] 長谷川浩
9,7,13,キングハート,牡6,56,横山典弘,1:08.4,3/4,51.3,12,496(-4),[東] 星野忍
10,3,5,ダイメイプリンセス,牝6,54,Ｍ．デム,1:08.5,1/2,7.4,3,488(-14),[西] 森田直行
11,4,7,カイザーメランジェ,牡4,56,田辺裕信,1:08.5,ハナ,12.4,5,466(-6),[東] 中野栄治
12,4,8,イエローマリンバ,牝4,54,高倉稜,1:08.6,クビ,47.7,11,428(-8),[西] 河内洋
13,1,1,ナリタスターワン,牡7,56,御神本訓,1:08.7,3/4,303.2,15,482(+12),[地] 山田信大
14,8,15,スタークニナガ,牡4,56,五十嵐冬,1:08.8,クビ,449.5,16,440(+8),[地] 田中正二
15,2,3,スノードラゴン,牡11,57,内田博幸,1:08.9,3/4,132.0,14,518(+6),[東] 高木登
16,6,11,ラブカンプー,牝4,54,三浦皇成,1:09.5,3.1/2,10.5,4,434(-10),[西] 森田直行
