着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,7,14,アンノートル,牡5,57,津村明秀,1:35.9,,6.2,3,506(-2),[東] 田中博康
2,5,9,アルトリウス,セ5,56,武藤雅,1:36.1,1.1/2,7.2,4,462(-4),[東] 藤沢和雄
3,6,11,エメラルスター,牡5,57,武豊,1:36.3,1.1/4,9.2,6,456(+2),[東] 相沢郁
4,4,8,アストラサンタン,牝4,55,福永祐一,1:36.5,1.1/4,4.6,1,458(0),[東] 戸田博文
5,8,16,レッドベルローズ,牝4,55,Ｍ．デム,1:36.8,1.3/4,5.1,2,470(+4),[東] 鹿戸雄一
6,5,10,ヴィータファン,セ6,57,ミナリク,1:37.1,1.3/4,46.3,13,474(-5),[東] 黒岩陽一
7,3,6,ウィンドライジズ,牡5,56,木幡巧也,1:37.1,ハナ,8.3,5,478(+6),[東] 牧光二
8,1,1,ヴァイザー,牡4,57,戸崎圭太,1:37.1,クビ,21.5,9,456(0),[西] 高橋亮
9,8,15,ディアジラソル,牝4,55,内田博幸,1:37.2,クビ,44.3,12,440(0),[東] 高橋裕
10,6,12,クインズサン,牡6,55,野中悠太,1:37.2,クビ,10.8,7,476(+2),[東] 和田正一
11,7,13,ロードライト,牝4,52,大塚海渡,1:37.3,1/2,180.4,15,426(-2),[東] 手塚貴久
12,2,4,イサチルルンルン,牝4,52,山田敬士,1:37.6,1.3/4,118.0,14,448(-2),[東] 竹内正洋
13,4,7,ディーズエフォート,牝4,55,武士沢友,1:37.9,2,223.6,16,452(-6),[東] 堀井雅広
14,3,5,モリトユウブ,牡4,57,蛯名正義,1:38.2,1.3/4,42.2,11,494(0),[東] 堀井雅広
15,2,3,グランサム,牡4,57,石橋脩,1:39.2,6,23.0,10,474(-4),[東] 古賀慎明
16,1,2,ロジペルレスト,牡4,57,池添謙一,1:39.7,3,20.1,8,522(+8),[東] 大竹正博
