着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,1,2,クリスタルブラック,牡2,55,吉田豊,1:53.2,,7.3,3,472(0),[東] 高橋文雅
2,8,16,マッチレスノヴェル,牝2,54,三浦皇成,1:53.4,1.1/4,11.7,5,444(0),[東] 鹿戸雄一
3,4,8,ビービーグエル,牡2,55,伊藤工真,1:53.4,クビ,10.3,4,506(0),[東] 久保田貴
4,7,13,エターナルボンド,牡2,55,田辺裕信,1:53.7,1.1/2,2.3,1,508(0),[東] 伊藤圭三
5,4,7,ネオマティリアル,牡2,55,石川裕紀,1:53.7,クビ,4.5,2,462(0),[東] 相沢郁
6,8,15,マイネルクロンヌ,牡2,55,丹内祐次,1:54.2,3,12.2,6,512(0),[東] 手塚貴久
7,5,9,ナムラキティー,牝2,51,菅原明良,1:54.2,クビ,59.1,10,466(0),[西] 荒川義之
8,1,1,ロジシップ,牡2,55,内田博幸,1:54.3,クビ,48.5,8,448(0),[東] 本間忍
9,6,11,ペイシャジャングル,牡2,53,木幡育也,1:54.4,3/4,96.1,13,486(0),[東] 深山雅史
10,3,5,テンカビト,牡2,55,丸山元気,1:54.4,クビ,53.1,9,510(0),[東] 小野次郎
11,6,12,プリティスラッガー,牝2,53,菊沢一樹,1:54.7,1.3/4,278.5,15,404(0),[東] 菊川正達
12,2,3,オールプリンセス,牝2,54,柴田大知,1:54.8,1/2,211.0,14,404(0),[東] 田島俊明
13,5,10,ジツリキニコマル,牝2,54,武士沢友,1:54.8,アタマ,317.4,16,454(0),[東] 稲垣幸雄
14,7,14,セクシイライン,牝2,53,野中悠太,1:54.9,1/2,86.1,12,478(0),[東] 菊川正達
15,2,4,ティンパニ,牡2,55,柴田善臣,1:55.0,クビ,71.4,11,506(0),[東] 粕谷昌央
16,3,6,エクステンデット,牡2,55,大野拓弥,1:55.3,2,26.7,7,430(0),[東] 奥村武
