着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,7,14,エニグマ,牡5,57,マーフィ,1:11.0,,1.8,1,500(+4),[東] 高橋文雅
2,3,5,ブラックランナー,牡5,57,三浦皇成,1:11.2,1,5.9,3,470(+6),[西] 鈴木孝志
3,1,2,スズカゴーディー,牡5,57,田辺裕信,1:11.4,1.1/4,5.7,2,482(+2),[東] 伊藤圭三
4,1,1,ダイワスキャンプ,セ7,57,北村宏司,1:11.5,3/4,16.2,5,436(+4),[東] 鹿戸雄一
5,7,13,ボクノナオミ,牝7,53,菊沢一樹,1:11.6,3/4,20.4,7,496(+4),[西] 寺島良
6,8,16,グランティエラ,牡5,54,山田敬士,1:11.8,3/4,25.9,8,510(+10),[東] 清水英克
7,5,10,キセキノムスメ,牝6,55,田中勝春,1:11.8,アタマ,205.1,15,460(+2),[東] 小野次郎
8,2,4,ゼットマックイーン,牡6,57,大野拓弥,1:11.9,3/4,58.2,10,460(-4),[西] 吉田直弘
9,4,7,トッカータ,牡4,55,武藤雅,1:11.9,ハナ,48.6,9,480(0),[東] 和田雄二
10,5,9,エタニティーワルツ,牡6,57,石川裕紀,1:12.1,3/4,85.2,12,506(+12),[東] 大和田成
11,6,11,ギンゴー,牡6,57,江田照男,1:12.3,1.1/4,61.5,11,506(+2),[東] 武市康男
12,4,8,メイショウタラチネ,牝7,55,内田博幸,1:12.3,クビ,95.0,13,474(+4),[西] 高橋義忠
13,8,15,コスモジョーカー,牡4,53,野中悠太,1:12.5,1,161.3,14,506(-2),[東] 和田雄二
14,3,6,エッシャー,セ5,57,津村明秀,1:12.9,2.1/2,18.9,6,480(+10),[西] 中竹和也
15,2,3,キョウエイスコール,牡6,56,木幡巧也,1:13.0,3/4,249.6,16,502(0),[東] 勢司和浩
16,6,12,アーヒラ,牝4,54,杉原誠人,1:13.4,2.1/2,13.4,4,442(+8),[東] 石毛善彦
