着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,12,ボスジラ,牡3,54,ルメール,2:34.0,,2.8,1,518(+6),[東] 国枝栄
2,8,11,サトノラディウス,牡3,55,マーフィ,2:34.0,アタマ,3.1,2,484(+2),[東] 国枝栄
3,7,9,ノーチカルチャート,牡3,53,鮫島克駿,2:34.3,1.3/4,25.9,8,474(+4),[西] 奥村豊
4,6,7,コスモジャーベ,牡6,54,柴田大知,2:34.5,1,57.2,10,490(+12),[東] 和田雄二
5,4,4,シュブリーム,牡3,54,Ｍ．デム,2:34.8,2,7.2,3,464(0),[東] 大和田成
6,3,3,ドリームスピリット,牡4,55,武豊,2:35.1,1.3/4,15.1,6,518(+4),[東] 武藤善則
7,7,10,カーロバンビーナ,牝4,54,石橋脩,2:35.1,クビ,18.4,7,412(+4),[東] 戸田博文
8,5,5,エイプリルミスト,牝5,53,池添謙一,2:35.2,クビ,10.1,5,448(0),[東] 手塚貴久
9,2,2,ジャディード,牡4,54,田辺裕信,2:35.2,クビ,104.3,12,446(+8),[東] 小島茂之
10,6,8,トレジャートローヴ,牡6,55,レーン,2:36.0,5,38.1,9,448(-4),[西] 高柳大輔
11,1,1,ヴァイスブリッツ,牡4,55,松山弘平,2:36.8,5,8.1,4,464(+2),[東] 大竹正博
12,5,6,ブラックモリオン,牝3,50,藤懸貴志,2:36.8,クビ,66.0,11,484(+4),[西] 池添学
