着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,5,7,ファイトアローン,牡4,57,黛弘人,2:42.8,,9.1,4,538(-12),[東] 奥平雅士
2,7,12,ワンダーラジャ,牡5,57,石橋脩,2:43.0,1.1/2,1.9,1,504(-2),[西] 石坂公一
3,5,8,プレイングラン,牡3,55,吉田豊,2:44.1,7,5.1,2,478(+4),[東] 小西一男
4,6,9,サミットプッシュ,牡4,57,丸山元気,2:44.3,1.1/4,36.2,9,486(+20),[東] 和田雄二
5,3,4,ユメノサキ,牡4,57,大野拓弥,2:44.3,クビ,27.0,8,550(+18),[東] 新開幸一
6,4,5,トモジャプリマ,牝5,55,津村明秀,2:44.4,クビ,16.1,6,458(-8),[東] 鈴木伸尋
7,4,6,カマクラ,牝6,55,武藤雅,2:44.6,1.1/4,7.4,3,468(+2),[東] 戸田博文
8,1,1,エグジットラック,牡5,57,勝浦正樹,2:44.6,アタマ,41.0,10,530(+18),[東] 田村康仁
9,3,3,アポロプリンセス,牝4,55,木幡巧也,2:45.6,6,14.3,5,494(-2),[東] 岩戸孝樹
10,6,10,ワンダーヴァレッタ,牡3,55,蛯名正義,2:46.4,5,88.5,11,452(+6),[東] 中野栄治
11,8,13,マイネルオニキス,牡3,55,丹内祐次,2:46.4,ハナ,298.1,14,494(+5),[東] 深山雅史
12,7,11,トモジャタイクーン,牡4,57,Ｍ．デム,2:46.4,ハナ,16.7,7,508(+6),[東] 鈴木伸尋
13,2,2,フォースリッチ,牡6,57,田中勝春,2:46.4,クビ,186.4,13,484(0),[東] 小笠倫弘
14,8,14,エムオーマックス,牡3,52,菅原明良,2:49.7,大,96.8,12,486(-4),[東] 藤原辰雄
