着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,5,6,トラスト,牡5,60,熊沢重文,3:33.5,,1.5,1,496(+8),[西] 中村均
2,7,11,ハルキストン,牡4,59,森一馬,3:35.5,大,15.5,4,452(-8),[西] 浅見秀一
3,4,4,トラキアンコード,セ7,59,五十嵐雄,3:36.5,6,38.7,5,508(-14),[東] 武市康男
4,6,9,メドウラーク,牡8,59,北沢伸也,3:37.3,5,3.7,2,506(+6),[西] 橋田満
5,7,10,シゲルピーマン,セ4,58,石神深一,3:37.7,2.1/2,6.5,3,474(-4),[東] 粕谷昌央
6,2,2,シゲルボスザル,牡5,59,植野貴也,3:37.8,クビ,69.7,9,462(-16),[西] 谷潔
7,6,8,ロードショー,牡4,58,原田和真,3:38.7,5,62.1,8,482(-4),[東] 和田雄二
8,8,12,シゲルスズキ,牡6,59,佐久間寛,3:39.1,2.1/2,176.2,11,492(-18),[西] 藤沢則雄
9,5,7,ドリームハヤテ,牡9,60,高野和馬,3:42.1,大,236.8,12,512(+18),[東] 石毛善彦
10,3,3,プリンシパルスター,セ6,59,小坂忠士,3:45.9,大,107.5,10,442(-10),[西] 斉藤崇史
11,1,1,トーアツキヒカリ,セ5,59,西谷誠,3:49.1,大,57.8,7,458(-2),[東] 藤原辰雄
12,8,13,ヤマニンマンドール,牡7,59,難波剛健,3:53.3,大,43.1,6,462(0),[西] 浅見秀一
中,4,5,ニシノスマッシュ,牡5,59,大江原圭,,,318.4,13,448(-2),[東] 根本康広
