着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,1,1,スマートマルシェ,牝3,54,大野拓弥,1:12.0,,9.6,4,478(-6),[東] 加藤征弘
2,2,4,サニーストーム,牝3,54,ルメール,1:12.1,1/2,2.1,1,446(0),[東] 加藤征弘
3,8,15,ペイシャネガノ,牝3,54,武士沢友,1:12.4,2,20.4,8,456(-4),[東] 深山雅史
4,4,8,プロトイチバンボシ,牡3,56,田辺裕信,1:12.7,1.3/4,94.4,13,484(0),[東] 浅野洋一
5,8,16,オールミラージュ,牡3,55,武藤雅,1:12.8,1/2,170.4,16,454(+6),[東] 深山雅史
6,6,11,ペイシャリルキス,牡3,56,嘉藤貴行,1:12.8,アタマ,4.6,2,480(0),[東] 高市圭二
7,7,13,アイアムハヤスギル,牡3,56,黛弘人,1:12.9,クビ,33.8,9,468(-6),[東] 奥平雅士
8,6,12,パイロジェン,牡3,56,内田博幸,1:12.9,クビ,17.2,7,456(+6),[東] 伊藤圭三
9,3,5,ディレット,牝3,54,三浦皇成,1:13.0,クビ,42.1,10,468(-6),[東] 大江原哲
10,3,6,アンビル,牡3,56,松岡正海,1:13.0,クビ,137.4,15,476(+4),[東] 竹内正洋
11,7,14,アンジェリーブル,牝3,54,江田照男,1:13.1,クビ,15.5,6,436(0),[東] 藤原辰雄
12,5,9,マイネルバトゥータ,牡3,56,丹内祐次,1:13.2,3/4,95.8,14,490(0),[東] 高橋祥泰
13,5,10,ワイメアバレイ,牝3,52,野中悠太,1:13.4,1.1/4,67.4,11,456(-12),[東] 金成貴史
14,4,7,マゼ,牡3,56,戸崎圭太,1:13.8,2.1/2,9.1,3,476(+2),[西] 安田翔伍
15,1,2,イベリスリーフ,牝3,54,石川裕紀,1:14.6,5,13.5,5,450(+10),[東] 中舘英二
16,2,3,ガトン,牡3,56,吉田豊,1:15.6,6,92.1,12,514(0),[東] 相沢郁
