着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,3,5,プロミネンス,牝4,54,武藤雅,1:12.0,,32.4,10,456(+4),[東] 小島茂之
2,1,2,サイドストリート,牝4,55,勝浦正樹,1:12.3,1.3/4,30.9,9,474(+6),[東] 伊藤大士
3,6,11,モリトシラユリ,牝5,55,内田博幸,1:12.3,クビ,24.9,6,492(+12),[東] 堀井雅広
4,3,6,フレッシビレ,牝4,55,田辺裕信,1:12.3,ハナ,49.8,12,510(-2),[東] 藤原辰雄
5,2,3,ミフトゥーロ,牝4,55,西田雄一,1:12.4,クビ,53.6,13,462(+2),[東] 堀井雅広
6,1,1,シスル,牝4,55,大野拓弥,1:12.4,クビ,3.3,1,498(-2),[東] 新開幸一
7,5,10,シャンパンサーベル,牝7,55,江田照男,1:12.5,1/2,27.4,7,484(-10),[東] 佐藤吉勝
8,8,16,ルーチェソラーレ,牝4,55,石橋脩,1:12.5,クビ,4.6,3,482(-2),[東] 小笠倫弘
9,7,14,アースヴィグラス,牝5,55,横山典弘,1:12.7,1.1/4,7.4,4,474(0),[東] 粕谷昌央
10,2,4,メイショウルミナス,牝5,55,岩田康誠,1:12.8,クビ,30.6,8,482(0),[東] 高柳瑞樹
11,5,9,ダークプリンセス,牝5,55,三浦皇成,1:13.1,2,38.1,11,446(+8),[東] 萩原清
12,8,15,モードザナゲット,牝5,53,野中悠太,1:13.2,クビ,92.9,14,518(-2),[東] 高橋裕
13,4,7,ガチコ,牝5,52,木幡育也,1:13.8,3.1/2,8.3,5,474(-2),[東] 高橋文雅
14,4,8,プリメラビスタ,牝4,55,戸崎圭太,1:13.9,1/2,4.5,2,432(+4),[東] 田中博康
15,6,12,ジュブリーユ,牝5,54,木幡巧也,1:14.5,3.1/2,101.5,15,504(+20),[東] 牧光二
16,7,13,フィールグッド,牝4,55,田中勝春,1:14.8,2,156.5,16,456(+9),[東] 土田稔
