着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,16,マイネルワルツ,牡2,52,菅原明良,1:11.8,,11.3,5,448(0),[東] 矢野英一
2,4,8,オーロラテソーロ,牡2,55,大野拓弥,1:11.8,クビ,2.1,1,486(-2),[東] 畠山吉宏
3,4,7,エンプティチェア,牡2,55,松山弘平,1:12.1,1.3/4,11.0,4,466(+4),[西] 音無秀孝
4,5,9,ヴァンドゥメール,牡2,55,三浦皇成,1:12.4,2,4.3,2,482(+2),[東] 加藤征弘
5,2,4,スズカパンサー,牡2,55,石橋脩,1:12.5,クビ,29.0,8,458(+8),[西] 西村真幸
6,7,14,プレジールドビブル,牡2,55,木幡初也,1:12.6,3/4,60.9,11,458(+8),[東] 竹内正洋
7,6,12,プロヴィデンス,牡2,55,川田将雅,1:12.6,アタマ,6.4,3,480(+14),[東] 加藤士津
8,1,2,プリンサン,牝2,53,菊沢一樹,1:12.7,クビ,122.9,13,424(+2),[東] 伊藤圭三
9,3,5,アポロセイラン,牡2,55,勝浦正樹,1:12.7,アタマ,54.0,10,452(+4),[東] 中舘英二
10,3,6,デビルスダンサー,牝2,51,藤田菜七,1:12.8,1/2,19.7,6,432(0),[東] 奥村武
11,2,3,レムリアンシード,牡2,55,武藤雅,1:13.3,3,163.8,15,446(+12),[東] 武藤善則
12,7,13,ヤマメ,牝2,52,岩田望来,1:13.3,クビ,50.3,9,460(+8),[東] 久保田貴
13,5,10,ストレガ,牝2,54,杉原誠人,1:13.5,1,292.1,16,470(+2),[東] 浅野洋一
14,1,1,グッドブリッジ,牡2,55,岩田康誠,1:13.5,アタマ,96.6,12,476(+8),[東] 高橋文雅
15,6,11,ウィーンソナタ,牝2,54,田辺裕信,1:13.6,1/2,27.0,7,488(-4),[東] 伊藤圭三
16,8,15,コパノビアンカ,牝2,54,柴田大知,1:13.8,1.1/4,153.5,14,430(-4),[東] 林徹
