着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,7,12,ミアマンテ,牝2,54,ルメール,1:36.9,,1.8,1,418(0),[東] 木村哲也
2,5,9,タマノシュシュ,牝2,54,田辺裕信,1:37.4,3,6.9,3,430(0),[東] 菊川正達
3,8,15,フルールエトワール,牝2,54,三浦皇成,1:37.4,アタマ,20.9,5,490(0),[東] 上原博之
4,2,2,ロジシエロ,牝2,54,池添謙一,1:37.6,3/4,17.4,4,476(0),[東] 大竹正博
5,1,1,パイプライン,牡2,54,田中勝春,1:37.6,ハナ,32.6,6,486(0),[東] 田中剛
6,4,7,タイキルークス,牡2,53,菊沢一樹,1:37.9,1.3/4,50.1,8,520(0),[東] 菊沢隆徳
7,4,6,エースインザハート,牡2,54,宮崎北斗,1:37.9,ハナ,73.7,11,442(0),[東] 高市圭二
8,2,3,コスモカンツォーネ,牡2,54,丹内祐次,1:38.2,1.3/4,54.2,9,446(0),[東] 高橋祥泰
9,6,11,アコルドエール,牡2,54,川田将雅,1:38.6,2.1/2,4.2,2,484(0),[東] 中川公成
10,3,5,イエロージニア,牝2,54,戸崎圭太,1:38.8,1.1/4,34.7,7,434(0),[東] 斎藤誠
11,3,4,センノベステス,牡2,54,勝浦正樹,1:39.1,2,118.1,13,494(0),[東] 南田美知
12,7,13,キャストロペトラ,牡2,54,吉田豊,1:39.4,1.3/4,68.8,10,454(0),[東] 粕谷昌央
13,6,10,イノセントグラム,牡2,54,松岡正海,1:40.1,4,304.0,15,476(0),[東] 伊藤伸一
14,8,14,マイネルフェラッカ,牡2,54,柴田大知,1:41.2,7,79.3,12,522(0),[東] 伊藤大士
15,5,8,レールガン,牡2,54,江田照男,1:41.8,3.1/2,219.0,14,444(0),[東] 小笠倫弘
