着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,7,12,デザートスネーク,セ5,56,三浦皇成,1:52.9,,12.5,4,486(0),[東] 武井亮
2,5,9,グラスブルース,牡5,54,木幡巧也,1:53.1,1.1/2,129.4,15,518(+2),[東] 牧光二
3,3,5,ブライトンロック,牡5,56,武藤雅,1:53.3,3/4,49.7,12,462(-2),[東] 田中清隆
4,2,2,ロジペルレスト,牡4,54,丸山元気,1:53.4,3/4,15.4,7,518(-4),[東] 大竹正博
5,2,3,エムオーグリッタ,牡5,55,津村明秀,1:53.5,クビ,17.7,8,502(+8),[東] 古賀慎明
6,7,13,サクラエンパイア,牡6,55,石橋脩,1:53.6,1/2,15.1,6,474(-2),[東] 堀宣行
7,5,8,ミッキーポジション,牡4,56,横山典弘,1:53.6,クビ,4.3,3,490(-2),[東] 菊沢隆徳
8,8,14,エジステンツァ,牡5,53,大野拓弥,1:53.8,3/4,51.5,13,484(+4),[東] 田中博康
9,8,15,ヴァイトブリック,牡3,54,福永祐一,1:54.0,1.1/4,4.3,2,484(-10),[東] 和田正一
10,4,6,ネイビーブルー,牡6,54,石神深一,1:54.5,3,117.9,14,514(+4),[東] 戸田博文
11,3,4,カレンカカ,牡5,56,Ｍ．デム,1:54.5,ハナ,3.3,1,502(+2),[西] 安田隆行
12,6,10,アポロユッキー,牝5,51,藤田菜七,1:54.7,1,38.7,11,530(-2),[東] 鈴木伸尋
13,6,11,ビービーガウディ,牡5,54,内田博幸,1:54.8,1/2,35.6,10,478(+2),[東] 久保田貴
14,1,1,ノーウェイ,牡4,54,戸崎圭太,1:54.9,3/4,13.8,5,486(-6),[西] 高橋義忠
中,4,7,グッドラックサマー,牡5,54,野中悠太,,,24.9,9,552(+2),[東] 尾形和幸
