着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,5,5,マイネルユキツバキ,牡4,57,内田博幸,1:51.8,,2.2,1,528(0),[東] 高木登
2,4,4,ミッキーポジション,牡4,57,横山典弘,1:52.0,1.1/2,6.7,3,492(+6),[東] 菊沢隆徳
3,7,10,エオリア,牝5,55,戸崎圭太,1:52.7,4,5.8,2,480(-2),[西] 角田晃一
4,8,11,スズカフリオーソ,牡5,57,三浦皇成,1:52.7,クビ,6.8,4,482(-12),[西] 藤沢則雄
5,2,2,バイタルフォース,セ7,57,江田照男,1:52.9,3/4,31.1,8,504(0),[東] 萩原清
6,1,1,ブライトンロック,牡5,57,田辺裕信,1:53.0,1/2,7.7,5,460(+2),[東] 田中清隆
7,7,9,ネコワシ,牡4,57,武士沢友,1:53.7,4,45.5,9,508(+4),[東] 星野忍
8,6,7,マイネルアンファン,牡4,57,柴田大知,1:53.8,3/4,17.7,7,518(+10),[東] 和田正一
9,8,12,ローレルリーベ,牡5,57,嘉藤貴行,1:54.4,3.1/2,14.8,6,514(+4),[東] 奥平雅士
10,6,8,ベルウッドケルン,牡7,57,柴田善臣,1:54.4,アタマ,435.2,12,486(+12),[東] 本間忍
11,3,3,エネスク,牡6,57,大野拓弥,1:54.6,1.1/2,48.8,10,514(+6),[東] 和田雄二
12,5,6,マイネルトゥラン,牡6,57,野中悠太,1:54.9,1.3/4,167.4,11,504(-4),[東] 武市康男
