着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,6,10,ベディヴィア,牡5,57,戸崎圭太,1:54.6,,19.0,6,468(-2),[西] 野中賢二
2,3,4,プレシャスリーフ,牡4,56,ルメール,1:54.6,クビ,3.3,1,462(+12),[東] 高柳瑞樹
3,6,9,ダイワドノヴァン,牡5,57,北村宏司,1:54.9,2,7.6,4,530(+2),[東] 池上昌和
4,7,11,ジュニエーブル,牡5,57,柴田善臣,1:55.0,クビ,85.7,13,448(0),[東] 南田美知
5,4,6,ビービーガウディ,牡5,57,田辺裕信,1:55.0,クビ,24.0,9,490(+4),[東] 久保田貴
6,8,14,マルヨシャバーリー,牡5,57,Ｍ．デム,1:55.1,クビ,4.0,2,488(+4),[西] 牧田和弥
7,5,8,スターライトブルー,牡5,57,福永祐一,1:55.4,1.3/4,36.8,10,504(+4),[東] 戸田博文
8,1,1,ワカミヤオウジ,牡4,56,マーフィ,1:55.8,2.1/2,20.4,7,496(-2),[東] 栗田徹
9,7,12,マイネルユキツバキ,牡4,56,柴田大知,1:55.9,3/4,4.3,3,526(+4),[東] 高木登
10,8,13,スクラッタ,牝6,55,藤田菜七,1:56.3,2.1/2,143.8,14,428(+10),[東] 武市康男
11,2,2,マイウェイアムール,牝4,54,坂井瑠星,1:56.4,3/4,71.6,12,478(-4),[西] 矢作芳人
12,4,5,ポルトドレーヴ,セ6,57,津村明秀,1:56.6,1,38.2,11,472(+4),[東] 古賀慎明
13,5,7,マサキノテソーロ,牡5,57,大野拓弥,1:58.5,大,15.3,5,528(-4),[東] 高木登
14,3,3,エヴィエイション,牡4,56,ミナリク,1:59.0,3,23.0,8,506(0),[東] 土田稔
