着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,4,7,コスモロブロイ,牡4,60,草野太郎,4:00.3,,30.3,8,520(+6),[東] 伊藤伸一
2,5,9,ヨカグラ,セ6,60,森一馬,4:00.4,3/4,7.0,3,478(-6),[西] 中竹和也
3,1,2,バイオンディップス,牡7,60,石神深一,4:01.0,3.1/2,78.4,11,534(+6),[東] 小島茂之
4,7,13,ブライトクォーツ,牡5,60,熊沢重文,4:01.0,クビ,15.1,6,476(+6),[西] 荒川義之
5,4,8,メドウラーク,牡8,60,北沢伸也,4:01.1,1/2,1.9,1,498(-6),[西] 橋田満
6,1,1,シゲルロウニンアジ,牡6,60,植野貴也,4:02.2,7,86.9,13,500(-6),[西] 湯窪幸雄
7,6,12,ヤマタケジャイアン,セ6,60,上野翔,4:02.3,クビ,264.8,15,478(+10),[東] 萱野浩二
8,8,15,サウスオブボーダー,牡6,60,平沢健治,4:02.3,ハナ,72.3,10,454(-2),[西] 五十嵐忠
9,7,14,ハルキストン,牡4,60,難波剛健,4:02.3,アタマ,11.5,4,454(-6),[西] 浅見秀一
10,3,6,メイショウタンヅツ,牡5,60,佐久間寛,4:02.8,3,14.1,5,470(+22),[西] 藤沢則雄
11,8,16,トーアディラン,セ6,60,五十嵐雄,4:03.0,1.1/4,86.0,12,494(+6),[東] 藤原辰雄
12,3,5,エアカーディナル,牡8,60,小坂忠士,4:04.6,10,15.6,7,494(-4),[西] 笹田和秀
13,2,4,ナリノレーヴドール,牡4,60,金子光希,4:04.7,クビ,62.1,9,460(+6),[東] 上原博之
14,2,3,スプレーモゲレイロ,セ6,60,高野和馬,4:05.3,3.1/2,289.3,16,454(-4),[東] 石栗龍彦
15,6,11,フランドル,セ6,60,高田潤,4:05.4,3/4,5.2,2,480(-6),[西] 藤原英昭
16,5,10,レジェンドパワー,セ7,60,大江原圭,4:05.4,アタマ,253.7,14,460(+22),[東] 中野栄治
