着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,12,アイオライト,牡2,54,武藤雅,1:11.1,,1.7,1,480(+4),[東] 武藤善則
2,7,10,ヴァンドゥメール,牡2,55,三浦皇成,1:11.7,3.1/2,19.3,7,480(+2),[東] 加藤征弘
3,7,9,レイテントロアー,牡2,55,嘉藤貴行,1:11.9,1.1/4,5.8,2,482(+8),[東] 田中清隆
4,3,3,プレストレジェーロ,牝2,51,菅原明良,1:12.1,1.1/4,212.0,10,430(-2),[東] 尾形和幸
5,8,11,スズカコーズマンボ,牡2,55,北村宏司,1:12.4,2,31.0,8,464(0),[東] 伊藤圭三
6,4,4,スズカパンサー,牡2,55,石橋脩,1:12.8,2.1/2,15.9,5,450(-2),[西] 西村真幸
7,2,2,コードジェニック,牡2,55,津村明秀,1:12.9,3/4,18.7,6,494(+4),[西] 杉山晴紀
8,6,8,ヴィンカマヨール,牡2,55,ビュイッ,1:13.1,1,8.7,3,492(+22),[東] 田島俊明
9,1,1,エスニックソング,牝2,54,田中勝春,1:13.1,クビ,39.9,9,470(+2),[東] 田中剛
10,6,7,ダンシングサンダー,牡2,55,田辺裕信,1:13.6,3,13.8,4,468(+6),[東] 伊藤圭三
11,5,5,ラブオナヴィータ,牝2,54,吉田豊,1:13.7,クビ,303.5,11,458(+2),[東] 尾関知人
12,5,6,オウサマプリン,牡2,55,大庭和弥,1:15.0,8,608.0,12,480(+4),[東] 松永康利
