着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,3,3,トミケンボハテル,牡5,57,三浦皇成,1:54.0,,6.6,4,498(+14),[東] 武市康男
2,3,4,フラワーストリーム,セ4,55,野中悠太,1:54.8,5,72.5,11,466(-2),[東] 池上昌和
3,7,12,ゴールドパッション,牡4,57,松岡正海,1:54.9,1/2,11.8,6,518(-4),[東] 青木孝文
4,5,7,リフトトゥヘヴン,牡5,57,Ｍ．デム,1:54.9,クビ,2.6,1,486(+2),[東] 加藤征弘
5,8,14,スズノアリュール,牡4,57,武士沢友,1:55.0,クビ,21.0,8,482(-2),[東] 林徹
6,6,10,エグジットラック,牡5,57,勝浦正樹,1:55.0,ハナ,5.6,2,508(-2),[東] 田村康仁
7,6,9,マイネルストラトス,牡5,57,丸山元気,1:55.0,クビ,6.2,3,494(-2),[東] 土田稔
8,5,8,リトルレグルス,牡5,57,田中勝春,1:55.7,4,134.6,12,490(-2),[東] 堀井雅広
9,4,6,ハイアーグラウンド,セ5,57,石橋脩,1:55.8,1/2,18.6,7,498(-4),[東] 大和田成
10,7,11,ギャラントグリフ,セ6,57,大野拓弥,1:55.9,1/2,28.4,9,512(-10),[東] 稲垣幸雄
11,2,2,グリトニル,牡5,54,山田敬士,1:56.0,1/2,290.4,14,440(-2),[東] 星野忍
12,1,1,ロジヒューズ,牝4,55,内田博幸,1:56.3,2,57.8,10,476(+2),[東] 古賀慎明
13,8,13,ウインドオブホープ,セ6,54,藤田菜七,1:56.4,1/2,8.5,5,526(-4),[東] 石毛善彦
14,4,5,ヒスイ,牝5,55,木幡初也,1:56.6,1,257.9,13,492(+10),[東] 加藤士津
