着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,4,8,ナスノダケ,牡3,56,川田将雅,1:11.3,,3.5,1,504(-6),[東] 武井亮
2,2,4,オルダージュ,牡3,56,石橋脩,1:11.3,クビ,8.7,5,468(-6),[東] 青木孝文
3,3,6,メールデゾレ,牝3,53,武藤雅,1:11.4,1/2,5.1,3,450(0),[東] 水野貴広
4,8,16,ザディファレンス,牡3,54,野中悠太,1:11.5,1/2,9.2,6,470(-10),[東] 相沢郁
5,1,1,サーストンバーラム,牡3,54,菊沢一樹,1:11.5,ハナ,51.9,10,458(+2),[東] 伊藤圭三
6,3,5,ナランフレグ,牡3,56,丸田恭介,1:11.6,クビ,5.3,4,464(+2),[東] 宗像義忠
7,6,11,ニシノコトダマ,牡3,56,戸崎圭太,1:12.0,2.1/2,4.4,2,508(0),[東] 手塚貴久
8,5,10,シゲルスピネル,牝3,54,江田照男,1:12.3,1.3/4,33.4,8,448(+2),[東] 和田勇介
9,1,2,サリーバランセ,牝3,54,津村明秀,1:12.3,クビ,26.7,7,456(-10),[東] 鈴木伸尋
10,4,7,エルピド,牡3,56,勝浦正樹,1:12.5,1.1/4,207.2,14,464(-8),[東] 田村康仁
11,8,15,マイネルバトゥータ,牡3,56,丹内祐次,1:12.7,1.1/4,42.5,9,490(+30),[東] 高橋祥泰
12,7,13,ゲンパチシャドウ,牡3,53,木幡育也,1:12.7,クビ,200.2,13,454(-9),[東] 田村康仁
13,7,14,シゲルアコヤガイ,牝3,54,横山和生,1:13.0,2,235.6,15,422(-4),[東] 水野貴広
14,5,9,ニシノフルバンク,牡3,53,菅原明良,1:13.4,2.1/2,181.2,12,500(0),[東] 伊藤圭三
15,2,3,カシノウィング,牡3,56,原田和真,1:13.5,クビ,413.1,16,488(-2),[東] 天間昭一
16,6,12,ヒストリコ,牝3,54,大野拓弥,1:13.9,2.1/2,148.5,11,418(+12),[東] 土田稔
