着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,5,5,デンタルバルーン,牝2,54,田辺裕信,1:09.3,,4.1,3,456(0),[西] 牧浦充徳
2,4,4,プリンスチャーム,牡2,55,ビュイッ,1:09.8,3,2.6,1,446(+4),[東] 栗田徹
3,7,9,コスモカッティーボ,牡2,55,柴田大知,1:10.2,2.1/2,11.9,5,460(0),[東] 畠山吉宏
4,5,6,カインドリー,牝2,54,石橋脩,1:10.3,1/2,3.8,2,444(+2),[東] 田村康仁
5,2,2,ジュニパーベリー,牝2,54,嶋田純次,1:10.3,クビ,20.6,7,462(0),[東] 手塚貴久
6,6,7,アスタウンデッド,牡2,55,武藤雅,1:10.4,クビ,147.5,9,416(-14),[東] 小島茂之
7,7,10,エコロアーサー,牡2,55,菅原明良,1:10.8,2.1/2,103.5,8,460(+8),[東] 武市康男
8,6,8,ニルカンタテソーロ,牡2,55,大野拓弥,1:10.9,1/2,10.7,4,436(0),[東] 斎藤誠
9,1,1,デルマガーネット,牝2,54,野中悠太,1:11.1,1.1/4,150.4,10,442(0),[東] 堀井雅広
10,8,11,コパノビアンカ,牝2,54,内田博幸,1:11.3,1.1/4,17.2,6,434(0),[東] 林徹
11,8,12,ガッツ,牡2,55,杉原誠人,1:11.3,ハナ,315.0,11,476(-8),[東] 伊藤大士
12,3,3,オウサマプリン,牡2,55,大庭和弥,1:14.7,大,408.3,12,474(-6),[東] 松永康利
