着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,3,3,ミッキーポジション,牡4,56,横山典弘,2:36.9,,1.5,1,502(+2),[東] 菊沢隆徳
2,4,5,イルフォーコン,牡6,57,田辺裕信,2:37.0,3/4,13.9,5,474(+2),[東] 武市康男
3,4,4,エムオーグリッタ,牡5,57,勝浦正樹,2:37.3,2,39.3,7,498(0),[東] 古賀慎明
4,6,8,サトノヴィクトリー,牡5,57,ルメール,2:37.4,1/2,7.5,3,462(+8),[東] 堀宣行
5,8,13,オールドクラシック,牡6,57,中谷雄太,2:37.5,3/4,148.6,13,480(0),[西] 矢作芳人
6,7,10,オペラハット,牡8,57,戸崎圭太,2:37.8,2,30.1,6,466(+2),[西] 森秀行
7,8,12,レッドゼノン,牡5,57,田中勝春,2:37.8,アタマ,9.8,4,472(0),[西] 昆貢
8,5,7,アバオアクー,牡7,57,大野拓弥,2:37.9,1/2,64.5,9,526(+14),[東] 新開幸一
9,7,11,カフェアトラス,牡4,56,マーフィ,2:38.1,1,6.8,2,516(+8),[東] 古賀慎明
10,5,6,ユイノシンドバッド,牡4,56,長岡禎仁,2:38.2,3/4,65.8,10,522(-2),[東] 竹内正洋
11,6,9,オワゾードール,牡4,56,木幡巧也,2:38.8,3.1/2,75.3,11,474(-2),[東] 久保田貴
12,2,2,リキサンダイオー,牡6,57,三浦皇成,2:39.5,4,52.2,8,466(+6),[東] 奥平雅士
13,1,1,アンヴェイルド,牡8,57,武藤雅,2:39.9,2.1/2,142.1,12,518(+14),[東] 戸田博文
