着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,1,2,トゥザフロンティア,牡4,57,三浦皇成,1:34.3,,6.0,4,518(+4),[西] 池江泰寿
2,2,3,インテンスライト,牡3,55,菊沢一樹,1:34.4,1/2,4.0,2,496(+10),[東] 菊沢隆徳
3,3,5,コスモヨハネ,牡7,57,柴田大知,1:34.4,クビ,35.6,9,494(0),[東] 高橋裕
4,1,1,ラストプリマドンナ,牝4,55,石川裕紀,1:34.4,クビ,58.4,13,450(+2),[東] 和田正一
5,3,6,レッドイリーゼ,牝4,55,津村明秀,1:34.5,1/2,20.1,7,458(+10),[東] 手塚貴久
6,5,10,テンワールドレイナ,牝4,55,丸山元気,1:34.7,1.1/4,18.1,6,476(+6),[東] 矢野英一
7,7,14,ルプリュフォール,牡3,56,横山典弘,1:34.8,クビ,5.2,3,506(+8),[西] 松永幹夫
8,5,9,ユナカイト,牝3,54,北村宏司,1:34.8,クビ,3.3,1,476(-2),[東] 木村哲也
9,2,4,エミーリオ,牡5,57,江田照男,1:35.0,1,134.2,15,496(-8),[東] 田中剛
10,4,8,ミモザイエロー,牝3,54,石橋脩,1:35.0,クビ,36.7,10,456(-2),[東] 戸田博文
11,8,15,アイスフィヨルド,牡4,57,内田博幸,1:35.0,アタマ,40.5,11,458(+6),[東] 武藤善則
12,7,13,クインズサン,牡6,56,野中悠太,1:35.1,1/2,15.6,5,472(+12),[東] 和田正一
13,6,12,アシェット,牝4,55,吉田豊,1:35.2,1/2,114.0,14,452(+6),[東] 高橋文雅
14,4,7,スズカヴァンガード,セ8,57,古川吉洋,1:35.4,1.1/4,292.8,16,492(-8),[東] 小島茂之
15,8,16,ロードプレミアム,牡6,54,菅原明良,1:35.6,1,44.2,12,500(0),[東] 斎藤誠
16,6,11,ロジスカーレット,牡4,57,Ｍ．デム,1:35.9,2,21.7,8,438(+6),[東] 国枝栄
