着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,2,3,カフェプリンス,牡3,56,田辺裕信,1:56.2,,15.6,4,506(0),[東] 中舘英二
2,8,16,アイヅリュウコ,牡3,56,杉原誠人,1:56.5,2,22.8,7,472(-2),[東] 小笠倫弘
3,6,11,アペタイザー,牡3,56,大野拓弥,1:56.6,1/2,9.8,3,514(+12),[東] 栗田徹
4,1,1,サクラザチェンジ,牡3,56,柴田大知,1:57.2,3.1/2,22.7,6,478(+6),[東] 武藤善則
5,4,8,サンニューヨーカー,牡3,56,松岡正海,1:57.7,3,67.1,9,532(-18),[東] 斎藤誠
6,3,6,ノワールムーティエ,牡3,56,ルメール,1:57.7,クビ,3.0,2,510(-4),[東] 林徹
7,1,2,フィールオーケー,牡3,55,武藤雅,1:57.7,ハナ,198.7,12,486(-10),[東] 水野貴広
8,7,14,パワーリンク,牡3,56,江田照男,1:58.0,1.3/4,245.7,14,504(-6),[東] 宗像義忠
9,8,15,ヤシャジン,牡3,53,大塚海渡,2:02.1,大,337.7,15,538(+2),[東] 勢司和浩
10,4,7,ショウナンランナー,牡3,56,戸崎圭太,2:02.7,3.1/2,21.7,5,494(0),[東] 国枝栄
11,5,10,タマブラックパール,牝3,54,津村明秀,2:02.8,1/2,32.0,8,492(-4),[東] 相沢郁
12,6,12,フィストバンプ,牡3,56,蛯名正義,2:03.4,3.1/2,95.4,10,482(-2),[東] 松永康利
13,2,4,アイマックス,牡3,56,五十嵐冬,2:05.3,大,353.0,16,438(-2),[東] 中野栄治
14,7,13,マヤノハンパネー,牡3,55,木幡巧也,2:05.6,1.1/2,184.3,11,482(+4),[東] 牧光二
中,3,5,タマノカイザー,牡3,56,北村宏司,,,1.8,1,506(+6),[東] 高柳瑞樹
中,5,9,ディーエスマグナム,セ3,53,木幡育也,,,243.8,13,476(+2),[東] 伊藤圭三
