着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,2,3,ホウショウナウ,牡4,55,Ｍ．デム,1:10.1,,3.4,1,508(+2),[西] 河内洋
2,6,11,ドリームドルチェ,牡7,56,田辺裕信,1:10.3,1.1/4,121.7,13,516(+6),[東] 根本康広
3,7,12,ワンダーリーデル,牡6,56,戸崎圭太,1:10.4,3/4,5.5,3,532(+2),[西] 沖芳夫
4,6,10,クイーンズテソーロ,牝4,53,木幡巧也,1:10.6,1.1/2,4.2,2,464(+2),[東] 畠山吉宏
5,8,14,ニットウスバル,牡7,57,柴田大知,1:10.7,クビ,65.4,12,522(-8),[東] 高橋文雅
6,4,7,サイタスリーレッド,牡6,58,津村明秀,1:10.8,1/2,9.8,6,494(+6),[西] 池添兼雄
7,7,13,レッドゲルニカ,セ6,57,北村宏司,1:10.8,ハナ,54.1,10,552(+12),[東] 藤沢和雄
8,4,6,オールドベイリー,牡5,57,福永祐一,1:10.8,クビ,8.8,5,472(+4),[西] 中内田充
9,3,5,ベック,牡8,56,マーフィ,1:11.0,1.1/2,26.0,7,512(0),[西] 牧浦充徳
10,1,1,ベストマッチョ,セ6,57,ミナリク,1:11.3,1.3/4,33.4,8,500(+26),[東] 手塚貴久
11,5,8,メイショウワダイコ,牡7,56,三浦皇成,1:11.6,1.3/4,139.5,14,550(+16),[西] 池添兼雄
12,2,2,ナリタスターワン,牡7,57,柴田善臣,1:11.7,3/4,196.8,15,470(+6),[西] 高橋亮
13,8,15,ナンチンノン,牡8,58,丸山元気,1:11.9,1.1/4,43.0,9,542(+4),[西] 中竹和也
14,5,9,コウエイエンブレム,牡6,56,ルメール,1:12.1,1.1/2,6.1,4,536(+6),[西] 山内研二
15,3,4,ハヤブサマカオー,牡4,55,石川裕紀,1:12.8,4,58.9,11,458(-6),[西] 寺島良
