着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,3,5,スイートセント,牝3,54,Ｍ．デム,1:35.7,,1.8,1,440(0),[東] 栗田徹
2,2,4,ギフトオブアート,牝3,54,三浦皇成,1:35.9,1.1/4,2.9,2,484(-6),[東] 高柳瑞樹
3,1,2,グランツリヒター,牡3,56,大野拓弥,1:36.1,1.1/2,8.8,3,488(+2),[東] 中川公成
4,8,16,ロザムール,牝3,54,松岡正海,1:36.1,クビ,183.9,10,468(-4),[東] 上原博之
5,4,7,ケイアイネイビー,牡3,54,野中悠太,1:36.5,2.1/2,16.9,5,442(-10),[東] 和田正一
6,7,14,ダンスロマネスク,牝3,53,武藤雅,1:36.5,ハナ,13.4,4,464(0),[東] 戸田博文
7,6,11,アマレーン,牝3,54,柴田大知,1:36.6,クビ,112.9,9,478(+6),[東] 和田正一
8,4,8,モードフランス,牝3,54,ミナリク,1:36.9,1.1/2,22.2,7,430(-10),[東] 武藤善則
9,3,6,ワイルドタッチ,牝3,54,内田博幸,1:37.1,1.1/4,21.0,6,456(+10),[東] 黒岩陽一
10,7,13,マイキューティー,牝3,51,菅原明良,1:37.1,アタマ,312.8,13,440(+4),[東] 斎藤誠
11,2,3,イジェン,牡3,56,嘉藤貴行,1:37.3,1.1/4,241.0,12,496(+18),[東] 大和田成
12,5,10,ストーリーズ,牝3,54,石川裕紀,1:37.6,1.1/2,93.1,8,398(-10),[東] 池上昌和
13,8,15,ケンブリッジウィズ,牝3,54,武士沢友,1:37.7,3/4,474.3,15,422(+6),[東] 石栗龍彦
14,6,12,デルマノートルダム,牡3,56,蛯名正義,1:38.1,2.1/2,196.9,11,434(-6),[東] 田中清隆
15,1,1,フガク,牡3,56,服部茂史,1:38.2,1/2,532.7,16,446(-4),[東] 小桧山悟
16,5,9,ハッピービギニング,牝3,54,西田雄一,1:39.5,8,458.5,14,466(+2),[東] 南田美知
