着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,2,4,ハーモニーマゼラン,牡2,54,木幡巧也,1:34.3,,3.2,2,508(0),[東] 牧光二
2,5,10,オーロラフラッシュ,牝2,54,ルメール,1:34.3,クビ,2.2,1,446(-6),[東] 藤沢和雄
3,6,12,プリマジア,牡2,54,横山典弘,1:34.6,2,25.8,6,454(-8),[東] 金成貴史
4,1,1,マイネルチューダ,牡2,54,柴田大知,1:34.7,クビ,30.1,7,432(+6),[東] 奥平雅士
5,2,3,オーロラテソーロ,牡2,54,大野拓弥,1:34.8,1/2,5.5,3,484(+4),[東] 畠山吉宏
6,8,16,アナザーチャンス,牡2,54,江田照男,1:35.2,2.1/2,302.9,12,438(+6),[東] 小笠倫弘
7,1,2,ゲームアルアル,牡2,54,田中勝春,1:35.2,クビ,11.4,4,468(-2),[東] 宗像義忠
8,3,6,コンカルノー,牝2,54,三浦皇成,1:35.2,ハナ,25.0,5,446(+4),[東] 菊川正達
9,7,13,サトノポーラスター,牡2,54,石橋脩,1:35.7,3,48.3,8,500(+10),[東] 大和田成
10,4,7,イッツオーライト,牡2,54,丸田恭介,1:35.9,1.1/4,290.4,11,446(+18),[東] 竹内正洋
11,6,11,アウティスタ,牝2,54,丹内祐次,1:35.9,ハナ,158.6,10,450(+2),[東] 水野貴広
12,3,5,シゲルビアンカ,牝2,54,嘉藤貴行,1:36.4,3,458.3,14,400(+4),[東] 清水英克
13,8,15,ワイルドピット,牡2,53,菊沢一樹,1:36.5,クビ,528.3,15,426(+2),[東] 浅野洋一
14,7,14,ダイヤモンドリリー,牝2,51,菅原明良,1:36.6,3/4,412.7,13,446(-2),[東] 佐藤吉勝
15,5,9,エリナイトニケ,牝2,51,藤田菜七,1:36.8,1.1/4,48.3,9,416(-2),[東] 相沢郁
16,4,8,ハップウトウゲ,牡2,51,大塚海渡,1:46.6,大,611.1,16,502(-2),[東] 石毛善彦
